date,article count,entropy,Unclassified,Unclassified-Sentiment,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic-Sentiment 1,Topic-Sentiment 2,Topic-Sentiment 3,Topic-Sentiment 4,Topic-Sentiment 5,Topic-Sentiment 6,Topic-Sentiment 7,Topic-Sentiment 8
20030701,181,2.1739914456035443,0.012447389630160293,-0.00013432434852690952,0.4554981630148859,0.09362920299345624,0.27872592531791246,0.04985199182880462,0.04417000016064507,0.034973116700431836,0.014485682388993776,0.016218527964709822,-0.0058736842100534275,-0.001926679888494942,-0.002362139428752239,-0.0006657217239847098,-0.0003100359886396353,-0.0006481946848117092,-5.5809330405238787e-05,-6.782698091073119e-05
20030702,210,2.2390054328932782,0.024366790785220343,-0.000797904987929128,0.5024186602394574,0.09512952527392055,0.20413473318375253,0.04205366807566108,0.03512433570192714,0.06098694533307088,0.01674564408917432,0.01903969731781564,-0.00714725161798238,-0.0018592576182963074,-0.002357855298551849,-0.0005940764895379483,-0.00037567412723863043,-0.0014630772409359122,-5.504184058285644e-05,-0.00010087350450656563
20030703,199,2.1986428460681253,0.03301041311027655,-0.0004694434960737447,0.4982066298773086,0.0789029645558708,0.2053301522088731,0.044979130217468966,0.04337693237028612,0.06684728533280869,0.015637413228568275,0.0137090790985388,-0.008378017013939832,-0.0012642871744076747,-0.0018717461881880269,-0.00037578230326688677,-0.00025577222844498567,-0.002231730170568132,-0.0002945070799663027,-7.295128607986408e-05
20030704,127,2.188305569001472,0.009636369741127488,-2.609395014731926e-20,0.4660826753496482,0.06785144892407413,0.24213212814910376,0.03370039289280629,0.049106775484871544,0.08592281732923783,0.02388056947532343,0.021686822653807326,-0.006859902949930879,-0.0007473566502514369,-0.002160850533328376,-0.00035135682442963837,-0.0002085034938250155,-0.001253105349321972,-1.5986532677267068e-05,-8.745567986733252e-05
20030707,156,2.1444075260225355,0.03220838533230663,-0.0003717373410159043,0.4513635318307475,0.07147517184098257,0.2491212865596205,0.0487433951356094,0.046055353829866814,0.06816849204831774,0.01411472038609997,0.018749663036448726,-0.006961607907053225,-0.0013287761270732805,-0.003130572436549255,-0.000373642787567319,-0.0004127266476936792,-0.0012760842588709447,-0.0001662642019455483,-0.00010460725083521783
20030708,185,2.196718742016191,0.027573818345121813,-0.0010104412260020202,0.4684299684974056,0.06671079916585793,0.21752931972597636,0.05440401450079678,0.06265466436559079,0.06513368510564267,0.018602983072573204,0.018960747221034736,-0.006755594769811758,-0.0016014547794430763,-0.0013225747025781879,-0.0006849299888672517,-0.00021383640028791386,-0.0016722966080156975,-0.0003240161543148473,-6.703904643986989e-05
20030709,197,2.2116626466729783,0.027189761879786008,4.195950907374367e-05,0.47173506923081365,0.07431235649394073,0.23160420977966417,0.04302490082406575,0.03793948564643317,0.07969270432403787,0.015609664191186975,0.018891847630071568,-0.0059595680845485124,-0.0014685794298382208,-0.0034879869273866304,-0.0006329717679923499,-0.00021067146755274736,-0.0016270495705195368,-0.00014407446463874686,-2.2019718342495415e-05
20030710,199,2.2137999462741362,0.05580589254766031,-0.0014948006932408984,0.43788053802505816,0.08676273268242342,0.2101332739744589,0.04934036204750798,0.046996286972383186,0.08611593792888918,0.011814687106797455,0.015150288714821311,-0.0056898459947147895,-0.0016676311883782851,-0.00271099347812475,-0.0008040524264661422,-0.00035928389759164045,-0.0025309159711550087,-0.00010075056083382295,-4.467206332479539e-05
20030711,231,2.2183652936562575,0.023598006216777944,-0.00016553550736632982,0.4066628780070563,0.1345981592265974,0.24154333829000935,0.032620336888465815,0.03600248719427051,0.0907401441811157,0.015834233164396968,0.018400416831309965,-0.0058191649382636585,-0.0031366520361148457,-0.0027387489674389888,-0.0004901492879601298,-0.00024659917248352173,-0.0030419752602425993,-6.657558419712684e-05,-9.404378234139269e-05
20030714,215,2.2250248297520043,0.04956250749131008,-0.0008789803827560015,0.4332009046130851,0.10123168029043177,0.24814691116035198,0.0527735991123547,0.03312269397326327,0.05261751009627248,0.018594846389998358,0.010749346872932174,-0.00693050226041306,-0.0023233529195101806,-0.0038392462623297206,-0.000972256606708081,-0.0002545953991065119,-0.0015240511679863139,-0.00033844390486632674,-3.873490630420333e-05
20030715,198,2.2243366777384597,0.04255683887972229,-0.0009428504082113689,0.437103024404778,0.0832434217569807,0.24662254116321597,0.04849117362928282,0.04589911633411217,0.07116836459009922,0.012204684774570254,0.012710834467238452,-0.0071508415511016225,-0.0017961969661626073,-0.003971247209566647,-0.0013058023006236985,-0.000397141338167958,-0.0014756756516367978,-0.00012008228724690072,-6.861065550831543e-05
20030716,213,2.2283533933962216,0.0469093420970004,-0.0015489921085131753,0.45578196522202574,0.09711195182480842,0.2184423148499281,0.03577704066541759,0.04427810818124859,0.07630667483138154,0.010462279208291115,0.014930323119898465,-0.007550157607786749,-0.0018465644654521805,-0.002387852587527245,-0.0007265384519190918,-0.0004180068803254801,-0.0017816158623832332,-8.210615115162402e-05,-0.00017377093381817457
20030717,201,2.2141488591651086,0.03619012587869871,-0.00034739251266960775,0.46476849311942126,0.08373285641098996,0.21072520094030453,0.05283481215919543,0.04636693643407405,0.07484478123355913,0.01834631380647224,0.012190480017284698,-0.006832753544623861,-0.0017827431478165629,-0.0014759716504720451,-0.0007409990766076394,-0.000246681891050651,-0.0014876591886938753,-9.62287227717704e-05,-2.700691724753808e-05
20030718,165,2.1982577437404895,0.03969294139674218,-0.00025744242651188894,0.41483824321285373,0.09203981507239742,0.2528223209745171,0.04130811366395887,0.040364983640159426,0.0798626273776562,0.020702325040042248,0.018368629621672575,-0.00628253965601911,-0.002075142002790724,-0.003159180580039481,-0.0004688433619324351,-0.00021455998597557423,-0.0019622027963692194,-0.00020620160361490335,-0.00011831746879120458
20030721,183,2.232902091305735,0.03598572226404099,-0.00043707354976567917,0.45970038267579455,0.11367938096678322,0.21229094865973464,0.032802935651999605,0.04592450881215011,0.07993697972722025,0.009164320191802373,0.01051482105047423,-0.007044056559442753,-0.0023237899713951325,-0.0022454117306578486,-0.00031294016092619354,-0.0002761597811943902,-0.0012852428232287192,-8.321176566738575e-05,-0.0001727221612306028
20030722,192,2.203408955643069,0.0442268444135655,-0.00134612879412914,0.42865521355327124,0.08499679671650777,0.24547867416912375,0.03857313843460788,0.043836031940423695,0.0850874441474383,0.014999260331409187,0.014146596293652659,-0.007076457146404002,-0.0010648926707816692,-0.002438880030352413,-0.0003768562685660877,-0.00018462156211083397,-0.0013989927789614261,-0.00020570605461246665,-2.0105277693910183e-05
20030723,229,2.207893235989313,0.05989444908497228,-0.00098716683119447,0.42975555166417184,0.10283758074952926,0.20676098357167244,0.029420942424677382,0.05144208648433944,0.08673936343631496,0.013175863636041734,0.019973178948280573,-0.006093083424865046,-0.0012124484888483625,-0.002088986698317343,-0.00030609161773438424,-0.0006336192797026546,-0.0017629229080503887,-0.00013270981627807089,-9.073917861165987e-05
20030724,219,2.1900246966357986,0.05291697830964847,-0.00043630017452006846,0.46205939482159036,0.06884134315016734,0.21077365473278686,0.04533920925644091,0.04554623849906732,0.08255034619153118,0.014210971188911665,0.017761863849855807,-0.005798682730315445,-0.0009339406734848359,-0.002186269530505478,-0.0006692902357693828,-0.00046543016280884444,-0.001934642452412178,4.648988257885541e-05,-4.548399617918288e-06
20030725,180,2.1486553579885634,0.04376693766937669,-0.0005645889792231252,0.4389042622165126,0.11245742822184598,0.22851971294542764,0.03997555369921162,0.051534878772908355,0.055523940028008034,0.01550943699342869,0.013807849453280353,-0.006911798782663965,-0.0026077783904321842,-0.002456249703849023,-0.0005163272363452769,-0.00024353376659194177,-0.0009885239070928403,-6.002996797506246e-05,-5.9480015600727246e-05
20030728,181,2.188721397023429,0.01937939785442381,-0.00043834352289768105,0.45025702824532987,0.13463391115833212,0.20532944231246883,0.03914296743837859,0.045412711264787416,0.06760098187268714,0.021379290547371334,0.01686426930622081,-0.006137013487507039,-0.0020592055523656356,-0.0018075490632762114,-0.00027890737927956056,-0.00021384064462821577,-0.0012084837549152078,-0.00018617704752059457,9.760387792178689e-06
20030729,189,2.2102826482912104,0.04325909410367642,-0.0005574000920921881,0.40499820433764355,0.09568016099587287,0.22892136003577013,0.050500736886699864,0.039515505093825044,0.10718464819191695,0.01778690000295349,0.012153390351641544,-0.005548881963259885,-0.0017704122358921074,-0.001708145847314734,-0.0007340899365653479,-0.0002502014266218968,-0.0022309632024484303,-8.004235166248134e-05,-3.700420871407027e-05
20030730,238,2.230984940323986,0.026441105078841558,-0.0008152828475606359,0.42600371760121125,0.12330804943573052,0.2443232774977464,0.03833826546811458,0.04215511933534992,0.06651908360745185,0.01914020684519344,0.01377117513036041,-0.0052436118389791505,-0.0022407284057256644,-0.002128295255265374,-0.0005478617133198436,-0.0002935320577972868,-0.0010291999616330889,-0.00016671913383023876,-4.1948833693916174e-05
20030731,266,2.1893089189364603,0.04565229362850377,-0.0003854837821465935,0.4047655874633043,0.12543193004921058,0.20445252359080943,0.06162405371550707,0.04707946172488455,0.08374736507073985,0.015811022803542393,0.011435761953497959,-0.0037907423361518916,-0.0017066670327340182,-0.0015300826649714792,-0.0008368542011153372,-0.00027725303428459885,-0.0016976755982050415,-0.00010495689591621839,-4.921090119204998e-06
20030801,191,2.186409711625747,0.011864039835462222,-0.00017319766183156494,0.4371750403736049,0.10960480253145935,0.26938835327729116,0.05559388268101181,0.04204686838703162,0.03375549818866188,0.031076925257000086,0.00949458946847699,-0.003522541850696842,-0.0013716134659929602,-0.0017459018689698043,-0.00040177896463557274,-0.00041543570819436813,-0.00014835308735246494,-0.0003074886837068281,-5.397881470314613e-05
20030804,184,2.189279644102726,0.026693030153237766,-0.0003295435821387372,0.42516397621259394,0.14187597542563735,0.2102099087239362,0.0778019285512528,0.04571760829002653,0.019940494613840433,0.03912725911978847,0.013469818909686383,-0.004405846407101537,-0.002229462039022078,-0.0008857969963461603,-0.0005618074426631295,-0.001126321431793427,-7.295983419917246e-05,-0.0004093041232484056,-5.357622601446616e-05
20030805,172,2.171124873276144,0.03282450123182455,-0.0006762958311192686,0.4290477346168654,0.11370784408505098,0.22909441774431866,0.06573466748689592,0.06991546599909153,0.01671819877200202,0.02599949535380475,0.016957674710146083,-0.004581300138563332,-0.0012006088395069055,-0.0014954533505898366,-0.00025090704610156644,-0.0015881190476681436,-1.5560699364682133e-05,-0.0003364685905623981,-4.8030768392839766e-05
20030806,229,2.211983005472149,0.026446835891601544,-0.0006714288378685858,0.4812448819330852,0.090515660948907,0.22424093966152628,0.0618610706939064,0.04331121798314251,0.020692218337306008,0.041067722391785126,0.010619452158739833,-0.0071053175210049,-0.0013020629454709982,-0.0027061829109500434,-0.00036728392856556725,-0.0008874885685884228,-0.00013782179514203695,-0.0006684288038042561,-8.613307437833731e-05
20030807,209,2.2186487442291662,0.06348274815339472,-0.0015379945360720416,0.44677181392489207,0.09351075729225868,0.20750835488567343,0.07931574278052218,0.047121934140180524,0.013191713933918573,0.0395250002642726,0.009571934624887181,-0.005615173262530384,-0.0011876236091784356,-0.0017472988295882143,-0.0010972573322744735,-0.0011240271697900582,-1.7539799751108165e-05,-0.0005565525481407221,-4.7829077806581984e-05
20030808,187,2.1730845660705658,0.02676017976303963,-0.0005447364837259968,0.44420190042790697,0.09957504914960744,0.24808140147867552,0.050401187878299725,0.057732467869638905,0.018902320520659967,0.04478752007191341,0.009557972840258342,-0.005213097677236069,-0.0011392838534296863,-0.002087535456614953,-0.0005475891049371681,-0.0011183696002217574,-0.00015259087033156406,-0.0002888080980816184,-6.994711338367792e-06
20030811,190,2.21617677639254,0.030148687846881208,-0.00020555923531964375,0.45504362579901936,0.07475413362048876,0.23167382194128677,0.0736428799532869,0.06733166436931502,0.018470436844235664,0.038002182421509795,0.010932567203976413,-0.007375623142750631,-0.0012329612346341748,-0.0023771740236289804,-0.0007965871261430679,-0.0020240543360442306,-6.507996515670841e-05,-0.0005834511705467764,-7.125496368362519e-05
20030812,207,2.1891788998109103,0.02637261273348567,-0.0004192784218360192,0.46066587371285955,0.09996603403703819,0.2242434652590523,0.06219237831791438,0.06152415846767482,0.01615983996971023,0.04078560773187307,0.008090029770391746,-0.009458939932034621,-0.0018451693303687534,-0.0029990245123249076,-0.0006950162742932533,-0.0013956323512433597,-0.00014815969667528027,-0.0009199504495435845,-6.394548626186092e-05
20030813,195,2.205736707489351,0.07008424448825955,-0.0017028141243950507,0.4463897451400268,0.10237271265635066,0.21366040417610876,0.06357685394080555,0.047767300992532395,0.01327154460429237,0.03185337761052064,0.011023816391103268,-0.006171822209838447,-0.0014685708616465234,-0.0024671879007651014,-0.00036212147022532886,-0.0015145903383477737,-3.3269946442589423e-05,-0.0004729071334077087,-5.6581582237418305e-05
20030814,221,2.2061961334876603,0.0504073524100012,-0.0009431311955692897,0.45605699425932705,0.11000565398931918,0.21146431002877952,0.04987114635584973,0.06302787616357364,0.01449614480145474,0.035816378291266535,0.008854143700428372,-0.009808858562357789,-0.0024088220880167776,-0.0027801798475143445,-0.0005562723286073503,-0.0017453187385336934,-0.0002782462806864097,-0.0005138904525074958,-2.8570629415877412e-05
20030815,241,2.2381499831109144,0.01948665608225599,-0.0004725183337113472,0.3726616873719209,0.06439976850278266,0.31979167530894653,0.04775571077371439,0.1110676304406639,0.012863938586248846,0.03920581587656616,0.012767117056900526,-0.006763401327449886,-0.001505621081141986,-0.006502327211245893,-0.0006196042213360895,-0.002794630770880034,-4.0988620347447146e-05,-0.0011113485474319696,-0.0001865357691195655
20030818,203,2.235035824307211,0.04254409406734367,-0.0011972207375734888,0.4304767356111793,0.10725872974074077,0.21878763587102398,0.05862368082303954,0.07463796311895524,0.01644134831073621,0.03814494403859581,0.013084868418385532,-0.00848235143528042,-0.002548618494986576,-0.0038979437853536194,-0.0009099535925306991,-0.001390486286331925,-0.00020833610829907993,-0.0005595668491283435,-8.93281621459628e-05
20030819,223,2.230810984034614,0.0878760255241568,-0.0021472703332320437,0.3947133516934982,0.11847066535485865,0.2298668189975899,0.04197870784492122,0.07861461276476488,0.009519369914761855,0.03069453673040295,0.008265911175045493,-0.008081930036616565,-0.0025265458669609135,-0.0035334282605095618,-0.00026127557490272096,-0.0018370104269910213,-4.276425541522607e-05,-0.00047671766270110594,-5.38597704556799e-05
20030820,203,2.1855466543511595,0.08270484468873833,-0.0017469853849759217,0.447331410485511,0.10759872276596887,0.16207957094189068,0.06137031344348442,0.0654526068085853,0.016531579955886895,0.048667367309519906,0.00826358360041447,-0.007622085289999109,-0.001820774115172717,-0.0014244192551076656,-0.0009992499622420113,-0.0007871384868570282,-6.977644222988267e-05,-0.0006390230410113906,-5.949429195130889e-05
20030821,227,2.211042746107475,0.07156374309658982,-0.001062063105858725,0.3905363252743537,0.11479108186740415,0.22158431435628181,0.07785490966709246,0.06013352914946887,0.021000526328860094,0.030606769085456634,0.011928801174492357,-0.003503275423637938,-0.0014049260186920923,-0.0013428596698339718,-0.0009298875675517066,-0.0009186536546412304,-6.826868561033094e-05,-0.00020019598240772555,-7.050712962978172e-05
20030822,177,2.2228160203923517,0.053741574317376896,-0.0010053695875699752,0.447653763543997,0.10398010477343272,0.2069810492969138,0.06205142043384505,0.04611745234322235,0.027218598200555496,0.03514680452991719,0.01710923256073937,-0.005650635813068763,-0.0015962031935018725,-0.0008565321566613486,-0.0003714989098802735,-0.000847625432742529,-0.00019565548650666076,-0.000488542474172335,-0.00011555033559118797
20030825,153,2.2115939418850212,0.0727947951861056,-0.0016753692793119782,0.4309372706701315,0.11075804626854638,0.19217631737892532,0.06556722626637095,0.03803654273409384,0.013039551651673927,0.058133537775834354,0.018556712068318118,-0.005901961338136365,-0.0022066003664527527,-0.0022028403155451995,-0.0008200814345661347,-0.0007717435046898565,-7.22217847044375e-05,-0.0010262616967686314,-0.00017786122305752847
20030826,180,2.1948103442087,0.05072211790342397,-0.0025268331131047574,0.4203116000154907,0.10916853483639612,0.22906738030285198,0.06263963007749843,0.06725269807740514,0.013293879035525433,0.030252744452739972,0.017291415298668136,-0.004903936209666483,-0.0014435276732370328,-0.0025080192963188,-0.0007267267906694121,-0.0008409239698372762,-6.888077576160376e-05,-0.00018743035730263118,-7.69821242765385e-05
20030827,168,2.196199890057736,0.027350252247176625,-0.0006146124100489121,0.48240717905149383,0.1010831389334701,0.21848182965569302,0.05184933427899459,0.0548036062429143,0.016799211624584583,0.02941998379054675,0.01780546417512607,-0.005709502197820668,-0.0015466880891344104,-0.0018574610140036452,-0.0003324803160900339,-0.0010110074945078086,-2.181282352466731e-05,-0.00022145016430721276,-0.00010653277730491597
20030828,165,2.1866935970359918,0.040741008756060494,-0.0005065489543382291,0.45291804205162606,0.11032630771867721,0.22203760610062956,0.05530342437455978,0.06613333166233469,0.014060670251828236,0.02715999560431724,0.011319613479966724,-0.005907841074688468,-0.001837861469340847,-0.002251440620408725,-0.0008222214596084577,-0.0017056179246132805,-0.0001561517417795864,-0.00032457520755638496,-4.395642090815207e-05
20030829,187,2.1668455366279193,0.05472398787961634,-0.00027339211263754823,0.4587781754782272,0.09875382745475955,0.20947491164546944,0.07125013868254726,0.04769322767934912,0.019777705355420856,0.02416431652293344,0.015383709301676695,-0.004599946099672774,-0.0014881731454044385,-0.0015948461043826584,-0.0008679394757409144,-0.0011732290170963801,-0.00015490523752394406,-0.00017995731422280165,-5.651177354543519e-05
20030901,171,2.199272869489068,0.04931058658565085,-0.0010905974916257668,0.48704502375858255,0.08480288330767266,0.20583763883644637,0.057745449332941054,0.0335693791920548,0.02181230017404191,0.01998352340694378,0.039893215405665886,-0.005749564093059931,-0.0013245441251541143,-0.0018043250643414613,-0.0005753860096369281,-0.0005561817938607482,-0.0002471911767058195,-0.00014710469132562154,-0.00026797849968181506
20030902,186,2.186114220560205,0.02039981717144988,-0.0001683947172171568,0.4312737719499303,0.13383228828133487,0.23256381242696378,0.044373514469399,0.06592754285228404,0.014781392705874575,0.013182021299957986,0.04366583884280556,-0.00560640320794883,-0.003084396625637326,-0.002885366413954244,-0.0006337588176410869,-0.0006926637654066613,-7.800068137309171e-05,-8.905916728678065e-05,-0.0004981542508200341
20030903,215,2.2435275442551204,0.05545203845867183,-0.0010620854140269795,0.4426708616726387,0.10130606603258369,0.21394349383042321,0.042193676578888305,0.06340043125146927,0.012023334079368238,0.012485643406299625,0.0565244546896571,-0.006588297652838477,-0.0010924207352345052,-0.002783147152343562,-0.000425325466911099,-0.0017078557909784805,-6.633674513683781e-05,-2.1815909921366875e-05,-0.0006560839930096504
20030904,209,2.2194930228902368,0.04846003535870475,-0.000725783939704102,0.39598698621180445,0.08103396944949302,0.20911582102744297,0.056954833040481954,0.06621732646395742,0.017610665923286535,0.011131021541870414,0.11348934098295839,-0.0039846397340669035,-0.000800902895028085,-0.0015589922356360835,-0.0011704224320315407,-0.0016660124155042093,-5.418915043131234e-05,-6.393165395977878e-05,-0.0013457405990022534
20030905,171,2.2217030355184026,0.030665268554118608,-0.00037283001281603105,0.4230700330654335,0.11718820201494932,0.23890542043599983,0.046489326399565996,0.05369025963509691,0.019735105626451057,0.010959053967751637,0.059297330300633076,-0.004815852929234747,-0.0015059669258233835,-0.0019193308039439634,-0.00038759382428772774,-0.0011180567608088188,-4.6350974626019316e-05,-5.014057525635452e-05,-0.000782362571275867
20030908,209,2.2273403617985603,0.04048121919907235,-0.0008075537333830279,0.4295596981107377,0.11172175721772472,0.22607510808179104,0.04886255569711479,0.058768372324420746,0.013488582759615748,0.010857977103425613,0.060184729506097275,-0.0048513668986100555,-0.0015668122802395238,-0.001861355906882641,-0.0005248990338097066,-0.00172889091987527,-7.701636227066469e-05,-2.3039652255910718e-05,-0.0006723712134186163
20030909,201,2.2592256679754263,0.04390732265446224,-0.0003064727034978749,0.4224051463378221,0.13017492518315127,0.22387590383615372,0.053584383342456736,0.0609908297752014,0.012952819568969046,0.011543999508445925,0.04056466979333753,-0.0037710834761585385,-0.0017082186811989628,-0.0015050226602950835,-0.00041189694651521666,-0.001220987126902625,-6.63775713006806e-05,-4.0296958903809304e-05,-0.0004090031429617422
20030910,222,2.2537498648677436,0.060036939826966076,-0.000758238553514143,0.4482629131558855,0.10282959429934971,0.19812684042116618,0.03987831877116543,0.07100196131498815,0.016757829635453376,0.010960694969844286,0.05214490760518116,-0.006015575288099286,-0.0022739290863872485,-0.0019680211189652343,-0.000620300853040775,-0.0017709564255265415,-0.00018905348518757507,-1.5606808595113703e-05,-0.000483778670370072
20030911,200,2.232679186756034,0.04957195271096616,-0.000856094578067671,0.4350688223677532,0.09237458818054427,0.22296512872385724,0.08003405026623092,0.05195346980810883,0.016991324176399942,0.010893499274455508,0.04014716449168382,-0.005215535031936213,-0.001265441471852806,-0.002292365869502274,-0.0010016623136262354,-0.0014373688589788105,-0.00010957197323099998,-4.623198306804105e-05,-0.00022986571019758566
20030912,217,2.2175706426687465,0.02890769380410466,-0.0008559478649936771,0.4023492693536346,0.08265846494756997,0.2729535727103346,0.05417137111134899,0.07417243636671988,0.01859857043705677,0.02081482713328515,0.0453737941359454,-0.006659182051372704,-0.0020281887993177992,-0.0031918543963695687,-0.0007156714631737013,-0.0012340835361226662,-0.00010742243122115643,-5.7858617054571624e-05,-0.00032341208344387776
20030915,214,2.237629913318276,0.055986253196930943,-0.0008192135549872111,0.4016768420361968,0.0980892433952134,0.24468780834654044,0.046565594395895776,0.05700033946822206,0.018932969720625675,0.017093118766602418,0.059967830673772454,-0.006475169975350102,-0.0013468593894456879,-0.0038723777385933776,-0.0007886633963060961,-0.0011223194784819247,-0.00035533631123016066,-6.658634270090456e-05,-0.0006186272655899257
20030916,190,2.251766875401782,0.01551301823460038,-0.0003401977683026392,0.41348042929585677,0.10994806678036706,0.2549780041111286,0.07220811197283815,0.052884871415252936,0.009805030523255253,0.013130491105633281,0.05805197656106758,-0.0053881927317255855,-0.001239773583412509,-0.003239392789230738,-0.0014822525986476255,-0.0006484992245875478,-8.668020256065242e-05,-4.7321847632287564e-05,-0.00043252459818053006
20030917,186,2.2566885783444635,0.02344971339239187,-0.0006797018374606333,0.471690472141459,0.13210585141763967,0.20608279206131846,0.05068825824136467,0.031112755214875335,0.015885896796013273,0.025621320710065086,0.043362940024872516,-0.006037592195948706,-0.0016920853951592353,-0.001912621855557002,-0.0005423752108838339,-0.00034580794785552877,-0.00016195196534580378,-0.00034242692803016303,-0.00040678609847370875
20030918,214,2.281993952386601,0.04073755647831415,-0.0010243839976585498,0.42965200824740923,0.14309385444813197,0.1952081261862956,0.04763427276155801,0.060970956579685986,0.011844070546520884,0.012151214953694808,0.058707939798389265,-0.005596919560694094,-0.00243683897763592,-0.0023160740465634814,-0.0005352666669727646,-0.0012112565404834247,-4.969574060518687e-05,-0.00010352635256238194,-0.0013600952262320355
20030919,211,2.262656932622492,0.041966719557345704,-0.0011595264249969477,0.42679181153177936,0.10823478108877846,0.24002754171321952,0.04830208110811803,0.05537911290553685,0.015257106330508023,0.01653413023314782,0.04750671553156613,-0.006816488927553843,-0.0021085395717345295,-0.003739891576364303,-0.0011507643595020773,-0.00108780643542629,-7.309631310668077e-05,-8.738876254952192e-05,-0.000620144644510932
20030922,229,2.263277726032042,0.05336015615663466,-0.0011353224714177564,0.4062526716102357,0.11654661117681102,0.22315676145530303,0.038920216238845985,0.06101326070775463,0.02112235852779675,0.01644993932343098,0.06317802480318709,-0.0041103563176466094,-0.001309239404085403,-0.002612349306926925,-0.0005228701432020825,-0.0012150014544320509,-0.00035921985517615843,-0.00012893595200904663,-0.0005773858902280344
20030923,228,2.2723280384207163,0.03449441329675136,-0.0004771561493498736,0.4050213429000302,0.1250284660951198,0.234362316130254,0.04234639751705579,0.0887180326476662,0.01900044256875577,0.010429605323343902,0.04059898352102283,-0.0036873900137387003,-0.0013818140605719109,-0.0026302500002976198,-0.0004506996818173091,-0.0015615617115376644,-0.0001317134323181512,-2.7274421505854583e-05,-0.000229101839451791
20030924,239,2.2622382656445486,0.012936780638014232,-0.00016898552357347998,0.4718438889070726,0.15647514926811776,0.18443544324468247,0.048582314937267335,0.04270797429085802,0.01722894369116324,0.013471365863641461,0.052318139159182785,-0.00516399077764865,-0.0018719789018441192,-0.0011476120775880925,-0.0010825580388512618,-0.0005788062287426096,-5.051332873624284e-05,-4.7567598455024584e-05,-0.00013977595468498539
20030925,217,2.2777372557788707,0.02054857690959733,-0.00033202368435615034,0.47125586586184565,0.14936534602208804,0.18893069674107502,0.043471627775821316,0.050383522070057724,0.013002687099477208,0.006829568916743733,0.056212108603293905,-0.00794761309615849,-0.0024919886370848307,-0.0027139487074151875,-0.0007310614656907937,-0.0009580120512500289,-0.00012044442142454053,-2.2705441533233983e-05,-0.0007115681453919918
20030926,212,2.2606757037772027,0.016171310193210164,-4.2277935145647376e-05,0.4438679234454293,0.13465769082883233,0.2301066163723461,0.036433321525066995,0.05154746318786399,0.014934999097429843,0.013888597590065775,0.05839207775975547,-0.006847916780815727,-0.002319896130683118,-0.002748015904429167,-0.00040407442903832313,-0.0010483864275414737,-9.110970187138538e-05,-2.1083881928459266e-05,-0.0005980691471929337
20030929,177,2.307336420927828,0.02999134864942805,-0.0007449774103623947,0.4397312595970717,0.1465769299864739,0.2067372885021431,0.05699095228095269,0.03557723272817579,0.023418437642623097,0.004197907654843153,0.05677864295828836,-0.00659814492183178,-0.002981629339538861,-0.002204106224074803,-0.0009611604652190329,-0.0007954006948415694,-0.00018466341759710826,-2.4649800856183636e-05,-0.0004528789916592046
20030930,221,2.2840142912396084,0.017291922513171968,-0.00041595689894228046,0.4389000320271052,0.10577667888850437,0.24176795457010744,0.03327705448082651,0.06235932363693434,0.014679196085667489,0.012156613857384797,0.0737912239402979,-0.005299284679415533,-0.0017440609545784508,-0.002203229046788387,-0.0004883979446282954,-0.0007770378772669316,-5.0398993963318364e-05,-9.367117640910245e-06,-0.00042137000062129426
20031001,235,2.2496256912925507,0.029049596433514895,-0.0010426216541731819,0.4674500677399252,0.10295549643035144,0.213551759754872,0.04821977171818714,0.0653858169667202,0.018589211909742397,0.012705184626206562,0.04209309442048009,-0.004969195757403699,-0.0009037692282219613,-0.0018628847035626953,-0.0007427098555401346,-0.0012609501947704344,-6.296300406542871e-05,-7.673251231742696e-05,-0.00016951034209767706
20031002,213,2.262336118576864,0.030979841342064135,-0.00035609013036855253,0.4488572214715893,0.12891748502393333,0.19825814732995722,0.04302728682552987,0.0818983381506386,0.01661677248783174,0.010118316204752358,0.04132659116370335,-0.00597736995277176,-0.0020490397932385997,-0.001761414180816065,-0.0003211798610949908,-0.0012694900785503343,-0.00015614685268988787,-2.5559830605056946e-05,-0.0005270810977436253
20031003,189,2.255952083546449,0.04396896308488126,-0.0012611418677724803,0.41467362276669106,0.1199262461052578,0.255271472154126,0.03270887088134434,0.06439470831329501,0.015814522051133952,0.010213098133489631,0.043028496509780904,-0.004275234372455212,-0.0017671040163754175,-0.0014050960517810922,-0.0002682227050508566,-0.0007846546242592861,-6.345523083201473e-05,-2.440482199302187e-05,-0.00034669768113269726
20031006,174,2.234126204157257,0.016316153238546603,-0.0001234202211690359,0.47739922167802384,0.08900067113348985,0.23840678045640393,0.04089714612827967,0.06547322411898814,0.01300081451532955,0.013125182061507477,0.046380806669430924,-0.005237512108762825,-0.000928193246227624,-0.001608636579635772,-0.0004905822349480969,-0.0007695814045852318,-3.9676001072265883e-05,-3.5793845549849573e-05,-0.0008623784496764587
20031007,199,2.257066087994586,0.029530991195187865,-0.0005666463255165192,0.44932056859651975,0.1166240047839144,0.203123428630348,0.04568809577137829,0.06945926975919103,0.01871155199600664,0.016052994630455578,0.05148909463699831,-0.0051903842919726545,-0.001783826069666847,-0.0013323883041820197,-0.0004219133174438682,-0.000908573023716613,-0.00023698901313959253,-2.251338230016627e-05,-0.00019407600966086616
