,pred,true,mean,lookback_tercile_lag_1.0yr,lookback_tercile_lag_1.5yr,lookback_tercile_lag_2.0yr,lookback_tercile_lag_2.5yr,lookback_tercile_lag_3.0yr,lookback_tercile_lag_3.5yr,lookback_tercile_lag_4.0yr,lookback_tercile_lag_4.5yr,lookback_tercile_lag_5.0yr
2009-03-06,8.576975853273545,-26.979999542236328,1.27592,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2009-03-13,8.911884170719155,-26.979999542236328,1.1426693,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2009-03-20,9.091809503409337,-26.979999542236328,0.9649604,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2009-03-27,8.787677650097528,-26.979999542236328,0.8007115,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2009-04-03,8.185893888990481,-26.979999542236328,0.6526482,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2009-04-10,5.305855556432402,-10.740001678466797,0.60095626,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2009-04-17,4.163068855108906,-10.740001678466797,0.45988104,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2009-04-24,2.978723018329209,-10.740001678466797,0.33415022,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2009-05-01,2.152107465842395,-10.740001678466797,0.2798815,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2009-05-08,0.44189194597598086,1.2999992370605469,0.2791236,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2009-05-15,0.2465296070925577,1.2999992370605469,0.23019855,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2009-05-22,0.20288209347299524,1.2999992370605469,0.18790527,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2009-05-29,0.15619838329134372,1.2999992370605469,0.1335969,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2009-06-05,0.1799683246665364,1.2999992370605469,0.14715421,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2009-06-12,-0.5477849898491735,-4.720001220703125,0.15426297,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2009-06-19,-0.5325996689291492,-4.720001220703125,0.17218255,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2009-06-26,-0.522404732643896,-4.720001220703125,0.18399212,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2009-07-03,-0.4827125334209492,-4.720001220703125,0.22035575,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2009-07-10,1.0524315577550851,-4.520000457763672,0.2646613,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2009-07-17,1.049702629660257,-4.520000457763672,0.2606349,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2009-07-24,1.0525836646071705,-4.520000457763672,0.2595652,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2009-07-31,1.042642755038847,-4.520000457763672,0.23391311,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2009-08-07,0.14142204338014655,-7.119998931884766,0.0064399717,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
