"","E_wti_fut_tr","E_sptr","E_ustreas","E_us6mo_tr","E_energy","r_wti_fut_tr","r_sptr","r_ustreas","r_us6mo_tr","r_energy"
"2018-09-07",0.0591392136797333,0.0285565023243384,0.0106141215996651,0,0.0399479340161454,0.362440585935923,0.211851602034683,-0.0460472978751565,0,0.175390842362633
"2018-09-10",0.0590418492556296,0.0286201034626876,0.0106307368133426,0,0.0399275812599516,0.353136562463222,0.203722932262588,-0.0437861040869802,0,0.168774464125428
"2018-09-11",0.0589567254810917,0.0288453638903916,0.0104989779805149,0,0.039912467899843,0.36608730541191,0.210847267766019,-0.0484309938279494,0,0.173708235765593
"2018-09-12",0.0589625174711241,0.028732576984917,0.0105054441665064,0,0.0403791789187819,0.402498654913458,0.213221401060865,-0.0463913968629842,0,0.182520587784295
"2018-09-13",0.0583557988370328,0.0287655410793821,0.0104663794785852,0,0.0401773268212345,0.368119063433359,0.21693534664447,-0.0473561969368549,0,0.177654683880047
"2018-09-14",0.0580748287603457,0.0287603309822619,0.0104745033318515,0,0.0401529107528259,0.400587722786356,0.216781517451314,-0.0497698383606956,0,0.182907564600741
"2018-09-17",0.058191454029912,0.0287017614920903,0.010449764699027,0,0.0402211366002698,0.402174194425854,0.210197193021773,-0.0509466004963638,0,0.18630962854754
"2018-09-18",0.0581962630596434,0.0287422896236617,0.0104396855797627,0,0.0402541825411653,0.425729989076995,0.210682120920378,-0.053150411679537,0,0.19669445455111
"2018-09-19",0.0568568793596187,0.028483001494495,0.0103451161352502,0,0.0400458567177151,0.415043156411974,0.206121679088272,-0.0563484876010667,0,0.194728911068373
"2018-09-20",0.056548783364196,0.0288493784497269,0.0103274556787905,0,0.0403046845158217,0.407393026278827,0.21190725792154,-0.0535620110348877,0,0.187585571800251
"2018-09-21",0.0569644306743585,0.028846334371307,0.0103280742734803,0,0.0407423718893435,0.403639130491249,0.208374106679245,-0.0509677038090212,0,0.181976657637983
"2018-09-24",0.0578230826426466,0.0287301421070434,0.0101838038845526,0,0.0410771962277359,0.423528695353444,0.204761922501255,-0.0539577626728032,0,0.190878882696008
