Dates,FutRet,xomRet,bpRet,rdsaRet,gb03,DSpot
5/17/2004,#N/A N/A,-0.5084,-0.8691,-1.6982,0.994,41.55
5/18/2004,#N/A N/A,-0.8362,-2.2108,-0.4442,1.045,40.54
5/19/2004,#N/A N/A,-0.2108,0.955,1.0164,1.035,41.5
5/20/2004,#N/A N/A,0.3052,-0.7722,-0.5644,1.024,40.92
5/21/2004,#N/A N/A,-0.3042,0.2335,-0.0247,1.024,39.93
5/24/2004,#N/A N/A,0.4695,1.8439,0.7159,1.034,41.72
5/25/2004,#N/A N/A,2.3832,2.4967,0.5392,1.075,41.14
5/26/2004,#N/A N/A,-0.6162,-0.4091,0.9508,1.075,40.7
5/27/2004,#N/A N/A,-0.4133,-0.1867,-0.5071,1.065,39.44
5/28/2004,#N/A N/A,-0.2767,-0.8605,-0.4854,1.065,39.88
5/31/2004,#N/A N/A,-0.2767,-0.8605,0.6098,1.065,39.88
6/1/2004,#N/A N/A,1.0405,0.6604,-0.5818,1.116,42.33
6/2/2004,#N/A N/A,0.1831,0.956,0.7803,1.164,39.96
6/3/2004,#N/A N/A,-0.5254,-0.2599,0.121,1.164,39.28
6/4/2004,#N/A N/A,-0.4133,-0.8749,-0.4108,1.195,38.49
6/7/2004,#N/A N/A,1.4526,1.3521,0.5096,1.205,38.66
6/8/2004,#N/A N/A,-0.25,-0.4076,0.2897,1.256,37.28
6/9/2004,#N/A N/A,-1.0025,-1.5814,-0.4092,1.266,37.54
6/10/2004,#N/A N/A,1.2198,0.3592,1.0394,1.276,38.45
6/11/2004,#N/A N/A,1.2198,0.3592,0.3349,1.287,38.45
6/14/2004,#N/A N/A,-0.2956,-1.9966,-0.9537,1.368,37.59
6/15/2004,#N/A N/A,0.5245,1.576,0.2648,1.328,37.19
6/16/2004,#N/A N/A,1.4746,1.684,2.569,1.287,37.32
6/17/2004,#N/A N/A,0.0894,0.6141,0.8895,1.256,38.46
6/18/2004,#N/A N/A,0.4691,0.8323,1.3225,1.266,38.75
6/21/2004,#N/A N/A,-0.5558,-1.5224,-0.4351,1.256,37.63
6/22/2004,#N/A N/A,0.3801,-0.0931,-1.6559,1.307,38.11
6/23/2004,#N/A N/A,1.2472,1.3796,0.1637,1.287,37.57
6/24/2004,#N/A N/A,-0.4179,-0.331,1.0974,1.276,37.93
6/25/2004,#N/A N/A,-2.2531,-0.8856,0,1.297,37.55
6/28/2004,#N/A N/A,0.2938,-0.0372,-0.2079,1.307,36.24
6/29/2004,#N/A N/A,0.4281,-0.5028,-0.7869,1.379,35.66
6/30/2004,#N/A N/A,-0.359,0.262,-1.6095,1.266,37.05
7/1/2004,#N/A N/A,0.4053,-0.2427,0.2608,1.215,38.74
7/2/2004,#N/A N/A,0.2915,-0.6737,-0.8513,1.286,38.39
7/5/2004,#N/A N/A,0.2915,-0.6737,0,1.286,38.39
7/6/2004,#N/A N/A,0.8497,1.2057,0.0477,1.266,39.65
7/7/2004,#N/A N/A,0.5987,-0.0372,0.1907,1.297,39.08
7/8/2004,#N/A N/A,-0.1102,1.0801,0.2855,1.266,40.33
7/9/2004,#N/A N/A,0.2868,1.5107,0.9015,1.266,39.96
7/12/2004,#N/A N/A,-0.022,-0.726,-0.7759,1.286,39.5
7/13/2004,#N/A N/A,-0.5062,-0.7313,-0.3555,1.338,39.44
7/14/2004,#N/A N/A,0.553,0.3683,0.1427,1.338,40.97
7/15/2004,#N/A N/A,-0.308,0.5321,0.1662,1.338,40.77
7/16/2004,#N/A N/A,1.1253,1.8252,0.3319,1.338,41.25
7/19/2004,#N/A N/A,0.1527,-0.8245,-0.6616,1.327,41.64
7/20/2004,#N/A N/A,0,0.1807,0.1189,1.348,40.86
7/21/2004,#N/A N/A,-1.5904,-2.0927,0.095,1.348,40.58
7/22/2004,#N/A N/A,0.487,-0.0369,-1.6853,1.358,41.36
7/23/2004,#N/A N/A,-0.1542,0.1843,0.2897,1.358,41.71
7/26/2004,#N/A N/A,0.0221,-0.368,-1.4685,1.419,41.44
7/27/2004,#N/A N/A,0.1765,-0.4617,0.8063,1.46,41.84
7/28/2004,#N/A N/A,0.8809,1.8924,0.3635,1.45,42.9
7/29/2004,#N/A N/A,0.4802,1.9483,2.2217,1.44,42.75
7/30/2004,#N/A N/A,0.5866,0.6608,0.2126,1.44,43.8
8/2/2004,#N/A N/A,-0.108,-0.1419,-0.7199,1.46,43.82
8/3/2004,#N/A N/A,1.3838,0.8351,1.7404,1.481,44.15
8/4/2004,#N/A N/A,-1.3862,-1.1982,-0.4039,1.47,42.83
8/5/2004,#N/A N/A,-0.8867,-0.3032,-1.0735,1.47,44.41
8/6/2004,#N/A N/A,-1.5492,-1.6995,-3.0866,1.429,43.95
8/9/2004,#N/A N/A,0.9752,1.0737,0.2488,1.48,44.84
8/10/2004,#N/A N/A,-0.5926,-0.162,0.9183,1.491,44.52
8/11/2004,#N/A N/A,0.2429,-0.7286,-0.91,1.43,44.8
8/12/2004,#N/A N/A,-1.263,-1.3182,0.6701,1.44,45.5
8/13/2004,#N/A N/A,0.8079,-0.1113,-0.9615,1.429,46.58
8/16/2004,#N/A N/A,0.3785,1.3001,1.8173,1.45,46.05
8/17/2004,#N/A N/A,-1.619,-1.9985,-0.709,1.471,46.75
8/18/2004,#N/A N/A,1.0144,0.4864,0.2955,1.47,47.27
8/19/2004,#N/A N/A,0.6249,-0.5213,0,1.47,48.7
8/20/2004,#N/A N/A,0.3548,-0.1123,0.5401,1.48,47.86
8/23/2004,#N/A N/A,-0.5746,-1.068,1.3187,1.501,46.05
8/24/2004,#N/A N/A,-0.3112,-1.0417,-0.9882,1.532,45.21
8/25/2004,#N/A N/A,0.7581,0.134,0.0974,1.542,43.47
8/26/2004,#N/A N/A,0.1328,0.4969,0.7053,1.542,43.1
8/27/2004,#N/A N/A,0.4199,2.035,1.135,1.552,43.18
8/30/2004,#N/A N/A,-0.6822,-0.7269,-0.382,1.562,42.28
8/31/2004,#N/A N/A,2.1493,0.8261,-0.6232,1.583,42.12
9/1/2004,#N/A N/A,0.7375,1.4525,0.7477,1.573,44
9/2/2004,#N/A N/A,1.1628,0.7342,1.0534,1.593,44.06
9/3/2004,#N/A N/A,0.1703,-1.0569,0.8766,1.644,43.99
9/6/2004,#N/A N/A,0.1703,-1.0569,0.2818,1.644,43.99
9/7/2004,#N/A N/A,0.1912,-0.0921,-0.2108,1.623,43.31
9/8/2004,#N/A N/A,-0.1697,-0.0922,-0.3286,1.644,42.77
9/9/2004,#N/A N/A,0.871,0.7749,-0.2826,1.634,44.61
9/10/2004,#N/A N/A,-0.2317,0.1465,-0.0945,1.654,42.81
9/13/2004,#N/A N/A,0.2744,0.3473,0.3545,1.644,43.87
9/14/2004,#N/A N/A,-0.0632,0.0364,-0.6123,1.654,44.39
9/15/2004,#N/A N/A,-0.0843,-0.1275,0.4739,1.665,43.58
9/16/2004,#N/A N/A,0.253,0.5106,-0.2123,1.665,43.88
9/17/2004,#N/A N/A,1.7245,2.3766,0.8509,1.695,45.59
9/20/2004,#N/A N/A,-0.3308,0.4962,0.3281,1.695,46.35
9/21/2004,#N/A N/A,2.6551,2.4511,1.168,1.716,47.1
9/22/2004,#N/A N/A,-1.273,-0.8606,-2.4013,1.705,48.35
9/23/2004,#N/A N/A,-2.2513,-0.8333,-1.6797,1.716,48.46
9/24/2004,#N/A N/A,0.1466,0.7528,-0.2647,1.726,48.88
9/27/2004,#N/A N/A,0.2718,0.5734,0.2413,1.715,49.64
9/28/2004,#N/A N/A,1.1885,1.0539,0.2407,1.716,49.9
9/29/2004,#N/A N/A,-0.783,-1.932,-0.4802,1.705,49.51
9/30/2004,#N/A N/A,0.3738,0.2964,0.0483,1.705,49.64
10/1/2004,#N/A N/A,1.1587,1.1472,1.9291,1.685,50.12
10/4/2004,#N/A N/A,0.0614,-1.0998,-0.2366,1.685,49.91
10/5/2004,#N/A N/A,0.8177,1.7897,0.5691,1.706,51.09
10/6/2004,#N/A N/A,1.4396,1.6559,0.6131,1.705,52.02
10/7/2004,#N/A N/A,-0.5797,-0.5374,0.3047,1.695,52.67
10/8/2004,#N/A N/A,0.201,0.4221,-0.2804,1.685,53.31
10/11/2004,#N/A N/A,-0.1003,-0.1177,0.5155,1.685,53.64
10/12/2004,#N/A N/A,-0.8435,-1.3466,-0.7226,1.684,52.51
10/13/2004,#N/A N/A,-1.8027,-1.0408,-0.7044,1.716,53.64
10/14/2004,#N/A N/A,0.4744,1,0.4729,1.726,54.76
10/15/2004,#N/A N/A,0.6364,0.6999,-0.2589,1.746,54.93
10/18/2004,#N/A N/A,-0.5508,-0.7628,-0.0708,1.777,53.67
10/19/2004,#N/A N/A,-0.9026,-0.2392,-0.0708,1.818,53.29
10/20/2004,#N/A N/A,1.1592,1.2671,-0.6853,1.818,54.92
10/21/2004,#N/A N/A,-0.1228,-0.1015,0.7376,1.838,54.47
10/22/2004,#N/A N/A,-0.2254,-0.1862,0.0709,1.838,55.17
10/25/2004,#N/A N/A,0.2259,0.8648,-2.0297,1.869,54.54
10/26/2004,#N/A N/A,1.1883,-0.9247,-0.1927,1.91,55.17
10/27/2004,#N/A N/A,-0.8909,-0.4921,2.0758,1.91,52.46
10/28/2004,#N/A N/A,-0.6946,-1.7394,1.2296,1.9,50.92
10/29/2004,#N/A N/A,1.2549,1.0934,-0.5139,1.899,51.76
11/1/2004,#N/A N/A,-0.8127,0.2918,-0.3052,1.92,50.13
11/2/2004,#N/A N/A,-0.7989,-0.7189,0.0942,1.982,49.62
11/3/2004,#N/A N/A,1.7345,2.2069,0.3529,1.951,50.88
11/4/2004,#N/A N/A,1.8673,1.3833,-0.0234,1.971,48.82
11/5/2004,#N/A N/A,0.3985,-0.8819,0.3752,2.022,49.61
11/8/2004,#N/A N/A,-0.4366,-0.0504,-0.0467,2.043,49.09
11/9/2004,#N/A N/A,-1.176,0.0605,0.1636,2.084,47.37
11/10/2004,#N/A N/A,0.7301,-0.0507,0.3267,2.064,48.86
11/11/2004,#N/A N/A,-0.0201,-0.3383,0.5815,2.073,47.42
11/12/2004,#N/A N/A,1.5304,1.6972,-0.1388,2.063,47.32
11/15/2004,#N/A N/A,-1.666,-1.0347,-0.6484,2.094,46.87
11/16/2004,#N/A N/A,-0.3429,-0.5734,-0.2797,2.136,46.11
11/17/2004,#N/A N/A,1.1941,1.2551,0.5143,2.125,46.84
11/18/2004,#N/A N/A,0.1,-0.067,-0.4186,2.135,46.22
11/19/2004,#N/A N/A,0.6593,0.5028,0.4204,2.135,48.44
11/22/2004,#N/A N/A,1.052,0.05,-0.5581,2.155,48.64
11/23/2004,#N/A N/A,0.5696,0.4667,0.0234,2.177,48.94
11/24/2004,#N/A N/A,0.5664,0.8794,-0.4676,2.176,49.44
11/25/2004,#N/A N/A,0.5664,0.8794,1.9497,2.176,49.44
11/26/2004,#N/A N/A,0.3107,1.4145,0.2304,2.196,49.44
11/29/2004,#N/A N/A,-0.5421,-0.3081,-0.5977,2.217,49.76
11/30/2004,#N/A N/A,-0.2336,-0.1952,-0.3238,2.228,49.13
12/1/2004,#N/A N/A,-0.1951,-0.7009,0.58,2.217,45.49
12/2/2004,#N/A N/A,-1.9159,-2.8234,-1.2457,2.217,43.25
12/3/2004,#N/A N/A,0.1993,0.3209,0,2.207,42.54
12/6/2004,#N/A N/A,-0.2586,0.8587,-0.6774,2.227,42.98
12/7/2004,#N/A N/A,-0.8775,-1.0684,-0.0941,2.248,41.46
12/8/2004,#N/A N/A,0.6439,-0.27,-0.2119,2.238,41.94
12/9/2004,#N/A N/A,0.5998,0.1015,-0.2595,2.238,42.53
12/10/2004,#N/A N/A,-0.3378,-1.3523,0.2365,2.248,40.71
12/13/2004,#N/A N/A,1.0369,1.3365,0.4247,2.227,41.01
12/14/2004,#N/A N/A,-0.0197,-0.1522,-0.0705,2.228,41.82
12/15/2004,#N/A N/A,-0.2961,0.5927,-0.4938,2.207,44.19
12/16/2004,#N/A N/A,-0.8117,-2.0202,-0.3544,2.197,44.18
12/17/2004,#N/A N/A,-0.5988,0.2749,-0.8774,2.196,46.28
12/20/2004,#N/A N/A,2.5301,0.7368,0.1675,2.196,45.64
12/21/2004,#N/A N/A,1.2338,0.4082,0.1433,2.218,45.76
12/22/2004,#N/A N/A,-0.7738,-0.4235,0.0477,2.187,44.24
12/23/2004,#N/A N/A,1.3258,0.1701,0.6198,2.186,44.18
12/24/2004,#N/A N/A,1.3258,0.1701,-0.0711,2.186,44.18
12/27/2004,#N/A N/A,-2.0974,-0.3906,-0.3319,2.237,41.32
12/28/2004,#N/A N/A,0.3341,0.3069,0.4044,2.259,41.77
12/29/2004,#N/A N/A,0.1567,0.153,-0.4738,2.228,43.64
12/30/2004,#N/A N/A,-0.1956,-0.3225,0.2618,2.228,43.45
12/31/2004,#N/A N/A,0.4507,-0.5619,0.5461,2.217,43.45
1/3/2005,#N/A N/A,-2.2825,-2.1918,-0.2125,2.247,42.12
1/4/2005,#N/A N/A,-0.6788,-0.8929,-0.2603,2.351,43.91
1/5/2005,#N/A N/A,-0.5226,0.159,-0.4033,2.32,43.39
1/6/2005,#N/A N/A,1.273,0.97,0.9052,2.31,45.56
1/7/2005,#N/A N/A,-0.6584,-0.0349,0.543,2.319,45.43
1/10/2005,#N/A N/A,0.3816,-0.0874,0.0235,2.319,45.33
1/11/2005,#N/A N/A,-0.2601,-0.3148,-0.2347,2.351,45.68
1/12/2005,#N/A N/A,1.4845,1.4035,-0.9412,2.33,46.37
1/13/2005,#N/A N/A,-0.0791,0,1.2352,2.34,48.04
1/14/2005,#N/A N/A,1.0287,0.2422,0.0235,2.36,48.38
1/17/2005,#N/A N/A,1.0287,0.2422,0.1173,2.36,48.38
1/18/2005,#N/A N/A,0.842,0,0.2109,2.339,48.38
1/19/2005,#N/A N/A,-0.8738,0.2934,0.3975,2.371,47.55
1/20/2005,#N/A N/A,-0.6464,-1.2562,0.2096,2.351,46.91
1/21/2005,#N/A N/A,-0.5521,0.2963,1.65,2.35,48.53
1/24/2005,#N/A N/A,1.368,1.3032,0.8459,2.35,48.81
1/25/2005,#N/A N/A,0.3912,0.6518,0.136,2.412,49.64
1/26/2005,#N/A N/A,0.7208,2.0791,0.6113,2.412,48.78
1/27/2005,#N/A N/A,0.0967,0.5008,0.045,2.433,48.84
1/28/2005,#N/A N/A,-0.9275,-1.196,-0.3374,2.453,47.18
1/31/2005,#N/A N/A,0.6437,0.2354,0.5416,2.463,48.2
2/1/2005,#N/A N/A,3.2364,1.4928,2.9181,2.515,47.12
2/2/2005,#N/A N/A,1.239,0.2314,0.7634,2.505,46.69
2/3/2005,#N/A N/A,1.094,-0.2638,-1.3636,2.484,46.45
2/4/2005,#N/A N/A,1.4123,0.6447,2.8089,2.483,46.48
2/7/2005,#N/A N/A,0.199,-0.1807,0.2838,2.494,45.28
2/8/2005,#N/A N/A,1.1733,0.4278,0.0871,2.515,45.4
2/9/2005,#N/A N/A,-0.4303,-0.0655,-1.0874,2.515,45.46
2/10/2005,#N/A N/A,1.4404,1.9347,0,2.515,47.1
2/11/2005,#N/A N/A,-0.4082,0.0483,0.5937,2.545,47.16
2/14/2005,#N/A N/A,1.2832,0.0804,-0.459,2.535,47.44
2/15/2005,#N/A N/A,0.1584,0.3373,1.2297,2.577,47.26
2/16/2005,#N/A N/A,2.7407,2.1134,0.7375,2.577,48.33
2/17/2005,#N/A N/A,-0.5985,-0.4425,0.9259,2.576,47.54
2/18/2005,#N/A N/A,2.202,0.3334,0.7467,2.596,48.35
2/21/2005,#N/A N/A,2.202,0.3334,1.6518,2.596,48.35
2/22/2005,#N/A N/A,-1.9525,0.5063,-1.2083,2.627,51.15
2/23/2005,#N/A N/A,2.0086,0.5982,-1.6027,2.679,51.17
2/24/2005,#N/A N/A,2.8778,-0.0782,-0.1286,2.689,51.39
2/25/2005,#N/A N/A,3.4844,1.9107,1.9099,2.73,51.49
2/28/2005,#N/A N/A,0.079,-0.2305,0.2316,2.75,51.75
3/1/2005,#N/A N/A,-1.9112,-1.2477,0.5882,2.751,51.68
3/2/2005,#N/A N/A,0.934,0.8423,0.3968,2.731,53.05
3/3/2005,#N/A N/A,0.5903,1.2065,0.9361,2.741,53.57
3/4/2005,#N/A N/A,0.8247,1.4214,1.0717,2.75,53.78
3/7/2005,#N/A N/A,-0.8966,-1.0247,-0.7953,2.73,53.89
3/8/2005,#N/A N/A,0.1587,0.8678,-0.3289,2.751,54.59
3/9/2005,#N/A N/A,-3.6609,-2.4151,-1.1961,2.751,54.77
3/10/2005,#N/A N/A,-0.6909,-0.727,-2.1081,2.73,53.54
3/11/2005,#N/A N/A,1.1264,0.4519,0.3625,2.761,54.43
3/14/2005,#N/A N/A,0.3767,0.2792,-0.1062,2.771,54.95
3/15/2005,#N/A N/A,-1.5176,-0.6806,0.6806,2.793,55.05
3/16/2005,#N/A N/A,-0.0994,0.2492,-1.4998,2.792,56.46
3/17/2005,#N/A N/A,1.9904,0.6991,-0.7291,2.782,56.4
3/18/2005,#N/A N/A,1.8865,0.8485,1.2314,2.802,56.72
3/21/2005,#N/A N/A,-0.7981,-0.8414,-0.2774,2.812,56.62
3/22/2005,#N/A N/A,-2.0113,-2.0056,0.3638,2.864,56.03
3/23/2005,#N/A N/A,-1.33,-2.3772,-1.4499,2.823,53.81
3/24/2005,#N/A N/A,-1.8139,-0.4838,-0.0433,2.833,54.84
3/25/2005,#N/A N/A,-1.8139,-0.4838,-0.0433,2.832,54.84
3/28/2005,#N/A N/A,-0.1864,-0.3889,-0.0433,2.832,54.05
3/29/2005,#N/A N/A,-1.0528,0.1789,0.4978,2.834,54.23
3/30/2005,#N/A N/A,1.6647,1.1692,-0.4092,2.823,53.99
3/31/2005,#N/A N/A,0.6077,0.1605,-0.2595,2.772,55.4
4/1/2005,#N/A N/A,1.594,0.5769,0,2.781,57.27
4/4/2005,#N/A N/A,0.1652,0.0956,1.2576,2.74,57.01
4/5/2005,#N/A N/A,-0.9728,0.3661,1.1349,2.782,56.04
4/6/2005,#N/A N/A,1.3986,0.3331,-0.3176,2.761,55.85
4/7/2005,#N/A N/A,-0.0821,0.6165,1.9541,2.761,54.11
4/8/2005,#N/A N/A,-1.3804,-0.6599,-0.7292,2.771,53.32
4/11/2005,#N/A N/A,0.4666,0.6168,-0.7975,2.75,53.71
4/12/2005,#N/A N/A,0.2322,-1.5404,-0.1481,2.762,51.86
4/13/2005,#N/A N/A,-2.1182,-2.2031,-0.2542,2.772,50.22
4/14/2005,#N/A N/A,-0.6762,-1.0447,-0.3398,2.772,51.13
4/15/2005,#N/A N/A,-4.3574,-2.0125,-1.3427,2.781,50.49
4/18/2005,#N/A N/A,1.8865,0.6902,-1.8146,2.873,50.37
4/19/2005,#N/A N/A,2.4105,2.2404,1.2321,2.906,52.29
4/20/2005,#N/A N/A,-2.5414,-1.8806,-1.2171,2.864,52.44
4/21/2005,#N/A N/A,3.7452,1.25,-0.6601,2.885,54.2
4/22/2005,#N/A N/A,0.2362,0.5103,1.5504,2.915,55.39
4/25/2005,#N/A N/A,0.9088,0.8844,1.0251,2.884,54.57
4/26/2005,#N/A N/A,-1.1508,-0.2597,0.0216,2.906,54.2
4/27/2005,#N/A N/A,-1.5016,-1.5951,-1.7915,2.875,51.61
4/28/2005,#N/A N/A,-4.0767,0.5624,-0.3516,2.874,51.77
4/29/2005,#N/A N/A,1.8393,0.1645,0.7719,2.894,49.72
5/2/2005,#N/A N/A,1.245,0.5419,0.5527,2.884,50.92
5/3/2005,#N/A N/A,-2.1476,-0.7513,-0.088,2.906,49.5
5/4/2005,#N/A N/A,1.292,1.6126,-0.1761,2.844,50.13
5/5/2005,#N/A N/A,0.996,0.5668,1.5653,2.792,50.83
5/6/2005,#N/A N/A,-0.346,-0.4509,0.9985,2.863,50.96
5/9/2005,#N/A N/A,0.7118,0.1294,-0.9671,2.853,52.03
5/10/2005,#N/A N/A,-1.3446,-0.7108,-0.217,2.895,52.07
5/11/2005,#N/A N/A,0.6116,-0.6183,-0.9134,2.864,50.45
5/12/2005,#N/A N/A,-4.3114,-2.2618,0.0878,2.874,48.54
5/13/2005,#N/A N/A,-2.043,-1.0642,-0.9868,2.812,48.67
5/16/2005,#N/A N/A,-0.6518,-0.2049,-0.9081,2.801,48.61
5/17/2005,#N/A N/A,0.956,1.1463,0.3353,2.875,48.97
5/18/2005,#N/A N/A,-0.3899,1.0656,1.9158,2.854,47.25
5/19/2005,#N/A N/A,2.1994,0.3849,1.3333,2.864,46.92
5/20/2005,#N/A N/A,-1.4955,-0.8003,0.1941,2.884,46.8
5/23/2005,#N/A N/A,1.3701,0.4538,0.5382,2.904,49.16
5/24/2005,#N/A N/A,0.5297,0.4685,0.5567,2.947,49.67
5/25/2005,#N/A N/A,1.1628,1.0824,0.1917,2.936,50.98
5/26/2005,#N/A N/A,0.9698,0.8731,1.0414,2.926,51.01
5/27/2005,#N/A N/A,1.0317,0.245,-0.2314,2.945,51.85
5/30/2005,#N/A N/A,1.0317,0.245,0.5903,2.945,51.85
5/31/2005,#N/A N/A,-1.0563,-1.9225,-0.8594,2.945,51.97
6/1/2005,#N/A N/A,1.6904,1.4452,2.389,2.977,54.6
6/2/2005,#N/A N/A,0.2975,0.2129,0.4336,2.977,53.63
6/3/2005,#N/A N/A,-0.2966,0.2124,-0.5962,2.997,55.03
6/6/2005,#N/A N/A,0.7874,-0.0163,-0.4137,2.986,54.49
6/7/2005,#N/A N/A,-0.2604,0.2772,0.9969,3.009,53.76
6/8/2005,#N/A N/A,-1.2533,-0.7156,-0.4935,3.008,52.54
6/9/2005,#N/A N/A,3.0143,1.8673,0.062,2.987,54.28
6/10/2005,#N/A N/A,-0.1027,-0.0322,1.4457,2.997,53.54
6/13/2005,#N/A N/A,0.1199,0.37,1.4862,2.997,55.62
6/14/2005,#N/A N/A,0.1711,0.5288,1.1033,2.998,55
6/15/2005,#N/A N/A,1.1956,0.0478,-0.2976,2.988,55.57
6/16/2005,#N/A N/A,1.4684,0.8126,1.4925,2.957,56.58
6/17/2005,#N/A N/A,1.2808,2.2127,1.0784,2.976,58.47
6/20/2005,#N/A N/A,-0.0657,0.0464,1.0669,2.976,59.37
6/21/2005,#N/A N/A,-2.2021,-1.4219,-0.2879,3.019,58.9
6/22/2005,#N/A N/A,0.2689,-0.4233,-0.1925,3.029,58.09
6/23/2005,#N/A N/A,-1.0893,0.2047,1.1572,3.06,59.42
6/24/2005,#N/A N/A,-1.4741,-0.22,0.286,3.09,59.84
6/27/2005,#N/A N/A,1.9776,0.8661,0.7605,3.1,60.54
6/28/2005,#N/A N/A,-0.3541,0.5464,3.4906,3.132,58.2
6/29/2005,#N/A N/A,-1.1,-1.3199,-1.5497,3.122,57.26
6/30/2005,#N/A N/A,-1.6598,-1.8411,0,3.121,56.5
7/1/2005,#N/A N/A,1.4616,1.3626,1.7593,3.161,58.75
7/4/2005,#N/A N/A,1.4616,1.3626,2.0928,3.161,58.75
7/5/2005,#N/A N/A,3.1384,4.3808,-0.2674,3.161,59.59
7/6/2005,#N/A N/A,-1.7127,-0.7273,0.8043,3.183,61.28
7/7/2005,#N/A N/A,0.6936,-0.4731,-2.6596,3.142,60.73
7/8/2005,#N/A N/A,-0.2016,1.6869,0.8197,3.172,59.63
7/11/2005,#N/A N/A,0.9596,0.181,-2.439,3.161,58.92
7/12/2005,#N/A N/A,-0.1334,-1.0989,-1.1111,3.204,60.62
7/13/2005,#N/A N/A,-0.2171,0,0.6554,3.214,60.01
7/14/2005,#N/A N/A,-1.9578,-0.9741,0.3721,3.224,57.8
7/15/2005,#N/A N/A,-0.7339,-0.0461,-0.9268,3.244,58.09
7/18/2005,#N/A N/A,-0.0172,0.7074,-1.2161,3.254,57.32
7/19/2005,#N/A N/A,1.0834,0.7177,-2.6515,3.297,57.46
7/20/2005,#N/A N/A,0.3743,-0.6519,-1.1673,3.297,56.72
7/21/2005,#N/A N/A,-1.8814,-1.053,-0.4331,3.348,57.13
7/22/2005,#N/A N/A,2.7811,1.7119,-0.5536,3.368,58.65
7/25/2005,#N/A N/A,0.7395,1.4102,0.994,3.388,59
7/26/2005,#N/A N/A,-0.5672,-2.0634,-0.3937,3.421,59.2
7/27/2005,#N/A N/A,0,1.1145,-0.9486,3.389,59.11
7/28/2005,#N/A N/A,0.6711,0.4832,-1.237,3.399,59.94
7/29/2005,#N/A N/A,-2.0833,-1.0068,2.4646,3.398,60.57
8/1/2005,#N/A N/A,0.817,1.1384,1.5379,3.429,61.57
8/2/2005,#N/A N/A,0.9792,1.3207,1.0097,3.472,61.89
8/3/2005,#N/A N/A,-1.3543,1.0517,0.7305,3.451,60.86
8/4/2005,#N/A N/A,-0.8136,-0.2785,-0.8471,3.461,61.38
8/5/2005,#N/A N/A,-0.7348,-0.1911,-0.0777,3.512,62.31
8/8/2005,#N/A N/A,1.3083,1.9146,0.8939,3.501,63.94
8/9/2005,#N/A N/A,1.0365,1.4162,1.8875,3.514,63.07
8/10/2005,#N/A N/A,1.2277,1.333,2.155,3.503,64.9
8/11/2005,#N/A N/A,1.7529,0,0.6292,3.492,65.8
8/12/2005,#N/A N/A,0.1641,-0.0425,-0.4046,3.512,66.86
8/15/2005,#N/A N/A,-1.0319,-0.893,0.1108,3.501,66.27
8/16/2005,#N/A N/A,-2.2344,-1.659,-1.1435,3.534,66.08
8/17/2005,#N/A N/A,-1.5067,-1.1635,-0.4478,3.513,63.25
8/18/2005,#N/A N/A,-0.1203,-1.1183,-1.7241,3.472,63.27
8/19/2005,#N/A N/A,1.2218,1.2798,0.7246,3.512,65.35
8/22/2005,#N/A N/A,0.425,-0.5289,-0.1136,3.501,65.45
8/23/2005,#N/A N/A,-0.1185,-0.8567,-0.7202,3.514,65.71
8/24/2005,#N/A N/A,-0.2034,0.4172,-0.84,3.493,67.32
8/25/2005,#N/A N/A,0.5095,-0.3412,-0.3466,3.513,67.49
8/26/2005,#N/A N/A,-1.3011,-1.5632,0,3.543,66.13
8/29/2005,#N/A N/A,0.0171,0.3479,-0.541,3.563,67.2
8/30/2005,#N/A N/A,0.3252,0.6782,0.9713,3.555,69.81
8/31/2005,#N/A N/A,2.201,2.3653,1.7314,3.503,68.94
9/1/2005,#N/A N/A,2.9716,2.296,1.1725,3.42,69.47
9/2/2005,#N/A N/A,-1.6213,-0.2144,-0.6355,3.45,67.57
9/5/2005,#N/A N/A,-1.6213,-0.2144,0.3386,3.449,67.57
9/6/2005,#N/A N/A,0.6262,0.5014,-0.2625,3.49,65.96
9/7/2005,#N/A N/A,0.6551,-0.9123,-1.2782,3.482,64.37
9/8/2005,#N/A N/A,-0.2603,-0.5898,-1.1043,3.461,64.49
9/9/2005,#N/A N/A,3.0995,2.3734,0.5006,3.471,64.08
9/12/2005,#N/A N/A,-1.0759,-1.2864,0.1533,3.481,63.34
9/13/2005,#N/A N/A,-1.0397,-1.4464,-0.7651,3.472,63.11
9/14/2005,#N/A N/A,0.9698,0.5086,0.347,3.431,65.09
9/15/2005,#N/A N/A,-0.016,1.1421,1.9593,3.441,64.75
9/16/2005,#N/A N/A,1.9853,0.9291,1.2434,3.481,63
9/19/2005,#N/A N/A,1.46,1.4729,1.6747,3.522,67.39
9/20/2005,#N/A N/A,-0.1547,-0.3489,-0.2196,3.596,66.23
9/21/2005,#N/A N/A,0.6819,0.7003,-0.1834,3.389,66.8
9/22/2005,#N/A N/A,0.0154,-0.7371,0.2573,3.451,66.5
9/23/2005,#N/A N/A,-1.7698,-1.247,-1.0264,3.471,64.19
9/26/2005,#N/A N/A,1.2063,1.1776,0,3.501,65.82
9/27/2005,#N/A N/A,0.031,-0.3646,0.1111,3.483,65.07
9/28/2005,#N/A N/A,0.1238,1.7171,0.7769,3.462,66.35
9/29/2005,#N/A N/A,0.1546,-0.2214,0.514,3.534,66.79
