,date_thurs,Artcount,Entropy,ftopic1,ftopic2,ftopic3,ftopic4,ftopic5,ftopic6,ftopic7,stopic1,stopic2,stopic3,stopic4,stopic5,stopic6,stopic7,artcount_4wk,entropy_4wk,ftopic1_4wk,ftopic2_4wk,ftopic3_4wk,ftopic4_4wk,ftopic5_4wk,ftopic6_4wk,ftopic7_4wk,stopic1_4wk,stopic2_4wk,stopic3_4wk,stopic4_4wk,stopic5_4wk,stopic6_4wk,stopic7_4wk,PCAsent,PCAfreq,PCAall
242,2002-11-28,172.39999389648438,2.268279552459717,0.11674914509057999,0.4274858832359314,0.01630612090229988,0.33551475405693054,0.022331733256578445,0.03575654327869415,0.020870568230748177,-0.0010455608135089278,-0.006847494747489691,-0.0005266970256343484,-0.008813736960291862,-0.000446675403509289,-0.0007748102070763707,-0.0003061263996642083,172.84,2.2711222,0.10716329,0.4384707,0.012742252,0.33598658,0.027791861,0.027802173,0.02036818,-0.0008060346,-0.007152632,-0.00030102103,-0.008050444,-0.0005237115,-0.00059665623,-0.0002475694,-1.8541231155395508,2.244629144668579,3.3055455684661865
243,2002-12-05,178.8000030517578,2.2799508571624756,0.10515570640563965,0.4556640088558197,0.022626511752605438,0.3265986144542694,0.027142059057950974,0.02299661561846733,0.02506507746875286,-0.0006197807961143553,-0.00905084889382124,-0.0002664696075953543,-0.0066732382401824,-0.0003296507929917425,-0.00032819321495480835,-0.00024444638984277844,175.8,2.2720852,0.10633351,0.43839693,0.015218959,0.33723378,0.027715012,0.025841385,0.020926906,-0.00079728814,-0.0077012475,-0.00031739144,-0.007928483,-0.00049431395,-0.00053794094,-0.0002601529,-1.9501161575317383,1.9827384948730469,3.154844284057617
244,2002-12-12,216.8000030517578,2.292449951171875,0.09045147150754929,0.4496590793132782,0.010652917437255383,0.3570151627063751,0.019412869587540627,0.029291724786162376,0.0215506199747324,-0.0007771442178636789,-0.008242479525506496,-0.00014975579688325524,-0.007822815328836441,-0.00028604199178516865,-0.0005885642021894455,-0.0002453869965393096,184.84,2.2752721,0.10473492,0.44302493,0.0155593995,0.3399618,0.023620833,0.026720274,0.021016631,-0.00080192665,-0.007906014,-0.00031189524,-0.007921996,-0.00036586932,-0.00051533885,-0.00025496664,-2.1260035037994385,2.029297351837158,3.2506051063537598
245,2002-12-19,206.8000030517578,2.3050246238708496,0.09714937210083008,0.45210331678390503,0.010218165814876556,0.331703245639801,0.02060561813414097,0.03166818991303444,0.02303089015185833,-0.001141793793067336,-0.010492661036550999,-0.00020463179680518806,-0.008703267201781273,-0.00035044021205976605,-0.000518463202752173,-0.00044888941920362413,188.0,2.2811599,0.10374048,0.4471371,0.0154657075,0.33606532,0.022876095,0.028626641,0.021594891,-0.0008673073,-0.008505168,-0.0002988782,-0.007953014,-0.00036000667,-0.00054279884,-0.00029139157,-2.2040083408355713,2.2250609397888184,3.4516937732696533
246,2002-12-26,113.4000015258789,2.270413875579834,0.08740301430225372,0.5249757766723633,0.00557688158005476,0.280995637178421,0.020319310948252678,0.034309741109609604,0.014394696801900864,-0.0011447890428826213,-0.012807865627110004,-0.00015890620124991983,-0.007772775832563639,-0.0003530454123392701,-0.0004212108033243567,-0.00027003060677088797,177.64,2.2832239,0.099381745,0.4619776,0.013076119,0.32636547,0.021962319,0.030804563,0.02098237,-0.0009458137,-0.00948827,-0.0002612921,-0.007957167,-0.00035317076,-0.0005262483,-0.00030297597,-2.411195993423462,2.651508331298828,3.9290595054626465
247,2003-01-02,123.19999694824219,2.2897424697875977,0.07788951694965363,0.5188511610031128,0.01626460812985897,0.2871372401714325,0.02078111097216606,0.024103639647364616,0.016088897362351418,-0.0006477268179878592,-0.011366893537342548,-0.0003701685927808285,-0.007608775049448013,-0.00029780701152049005,-0.0005356030305847526,-0.0001953056053025648,167.8,2.2875164,0.09160981,0.48025066,0.013067817,0.31668997,0.021652194,0.028473983,0.020026036,-0.00086624693,-0.01039215,-0.0002299864,-0.0077161742,-0.00032339708,-0.0004784069,-0.0002808118,-2.882401466369629,2.6674065589904785,4.242495536804199
248,2003-01-09,203.0,2.3142178058624268,0.08862026780843735,0.48650598526000977,0.018307730555534363,0.29853707551956177,0.022359581664204597,0.0239191222935915,0.019560087472200394,-0.0008418463985435665,-0.00899240281432867,-0.0003871004155371338,-0.006530649494379759,-0.0002519859990570694,-0.00040617521153762937,-0.00029111639014445245,172.64,2.2943697,0.08830273,0.48641905,0.01220406,0.31107768,0.020695698,0.028658483,0.01892504,-0.0009106601,-0.010380461,-0.00025411256,-0.0076876567,-0.00030786413,-0.0004940033,-0.0002901458,-2.807748556137085,2.821676254272461,4.30305814743042
249,2003-01-16,196.0,2.324127435684204,0.09825838357210159,0.4451446831226349,0.01694726012647152,0.33300915360450745,0.02697555162012577,0.0256795771420002,0.023970874026417732,-0.0007354810368269682,-0.009510333649814129,-0.000338534387992695,-0.007937928661704063,-0.00031851179664954543,-0.0005195325938984752,-0.0004418739990796894,168.48,2.3007052,0.08986411,0.4855162,0.013462929,0.30627647,0.022208234,0.027936054,0.019409088,-0.0009023274,-0.010634031,-0.0002918683,-0.0077106794,-0.0003143581,-0.00048019696,-0.0003294432,-2.7279458045959473,2.7553443908691406,4.21688175201416
250,2003-01-23,168.0,2.305591583251953,0.10145170986652374,0.4602285623550415,0.01828017458319664,0.29715994000434875,0.02184811793267727,0.022725898772478104,0.023927053436636925,-0.0009593938011676073,-0.011092099361121655,-0.0004636018129531294,-0.006491315085440874,-0.00040113000432029366,-0.00029424100648611784,-0.00041057620546780527,160.72,2.3008187,0.09072458,0.48714122,0.015075331,0.29936782,0.022456735,0.026147597,0.019588321,-0.0008658474,-0.010753919,-0.00034366228,-0.0072682886,-0.00032449604,-0.00043535253,-0.00032178056,-2.754871368408203,2.6296207904815674,4.15360164642334
251,2003-01-30,250.0,2.3092918395996094,0.07627950608730316,0.38796964287757874,0.013497134670615196,0.3887668550014496,0.025754326954483986,0.02231505513191223,0.018913796171545982,-0.000600256200414151,-0.007949751801788807,-0.0004319451982155442,-0.00946174468845129,-0.000372471782611683,-0.0002931466151494533,-0.0003532425907906145,188.04,2.3085942,0.088499874,0.45974,0.01665938,0.32092205,0.023543738,0.023748659,0.020492142,-0.00075694086,-0.009782297,-0.0003982701,-0.0076060826,-0.0003283813,-0.0004097397,-0.00033842295,-2.3922362327575684,2.0281107425689697,3.383629322052002
252,2003-02-06,237.39999389648438,2.309530258178711,0.08784979581832886,0.4213648736476898,0.01266042236238718,0.3511020541191101,0.0296766459941864,0.01613154076039791,0.021021071821451187,-0.0007660103728994727,-0.007015905808657408,-0.0002043959975708276,-0.00759607320651412,-0.00027797059738077223,-0.0002521362039260566,-0.0003928577934857458,210.88,2.3125517,0.090491936,0.44024274,0.015938545,0.33371502,0.025322845,0.022154238,0.021478577,-0.00078059756,-0.008912099,-0.00036511556,-0.0076035424,-0.00032441402,-0.00035304631,-0.0003779334,-2.009401798248291,1.6776983737945557,2.8110926151275635
253,2003-02-13,230.39999389648438,2.301168918609619,0.07832705229520798,0.419096440076828,0.012632792815566063,0.35661160945892334,0.02535020001232624,0.01593731716275215,0.026811735704541206,-0.0008287091623060405,-0.007433009799569845,-0.00020824700186494738,-0.008249732665717602,-0.0003153313882648945,-0.00022074399748817086,-0.0004941805964335799,216.36,2.309942,0.08843329,0.42676085,0.014803557,0.3453299,0.025920969,0.020557879,0.022928907,-0.0007779701,-0.00860022,-0.00032934488,-0.007947359,-0.00033708313,-0.0003159601,-0.00041854623,-1.7719801664352417,1.3614214658737183,2.418395519256592
254,2003-02-20,216.60000610351562,2.2990527153015137,0.09147937595844269,0.43768322467803955,0.01090807281434536,0.31902942061424255,0.026748063042759895,0.01921907253563404,0.02403000369668007,-0.0010526962578296661,-0.00872749276459217,-0.0002392645983491093,-0.007547886576503515,-0.00041588980820961297,-0.0003003703895956278,-0.0005078203976154327,220.48,2.304927,0.08707749,0.42526856,0.01359572,0.34253398,0.025875472,0.019265777,0.022940733,-0.00084141316,-0.008443652,-0.00030949092,-0.007869351,-0.0003565587,-0.00027212765,-0.0004317355,-1.5845221281051636,1.3082948923110962,2.257456064224243
255,2003-02-27,254.1999969482422,2.3162591457366943,0.07242559641599655,0.4254343509674072,0.013705865480005741,0.344379186630249,0.02869204431772232,0.015642575919628143,0.019728392362594604,-0.0008786938269622624,-0.007721674628555775,-0.0003428467898629606,-0.007533300202339888,-0.0003933772095479071,-0.0002520834095776081,-0.00031752840732224286,237.72,2.3070605,0.08127227,0.41830972,0.012680857,0.35197783,0.027244257,0.017849112,0.022101,-0.00082527316,-0.007769567,-0.00028533992,-0.008077747,-0.00035500815,-0.00026369613,-0.00041312596,-1.4334214925765991,1.1257305145263672,1.9672974348068237
256,2003-03-06,243.1999969482422,2.2933764457702637,0.079839788377285,0.44857057929039,0.01500492263585329,0.31847497820854187,0.025741705670952797,0.020227905362844467,0.020707251504063606,-0.0007308655767701566,-0.008228370919823647,-0.00032012100564315915,-0.007473672274500132,-0.00029989960603415966,-0.0002963881997857243,-0.00034373041125945747,236.36,2.3038776,0.08198432,0.4304299,0.012982415,0.33791944,0.027241731,0.017431682,0.022459691,-0.000851395,-0.007825291,-0.00026297508,-0.007680133,-0.00034049372,-0.00026434445,-0.00041122353,-1.5436625480651855,1.2612653970718384,2.1415491104125977
257,2003-03-13,260.20001220703125,2.3070712089538574,0.0749194324016571,0.4178158938884735,0.017616678029298782,0.3365090787410736,0.018322641029953957,0.021994663402438164,0.02383161149919033,-0.0007719818386249244,-0.007472493685781956,-0.00019898160826414824,-0.008534623309969902,-0.00018755299970507622,-0.00045435799984261394,-0.0004606478032656014,240.92,2.3033857,0.07939825,0.4297201,0.013973666,0.33500084,0.02497093,0.018604307,0.023021799,-0.0008525893,-0.007916609,-0.00026189222,-0.007867843,-0.0003224102,-0.0003047888,-0.00042478152,-1.5827691555023193,1.33029305934906,2.2138311862945557
258,2003-03-20,321.6000061035156,2.3150808811187744,0.06624005734920502,0.4353518486022949,0.009912749752402306,0.30109506845474243,0.021590763702988625,0.013358010910451412,0.023036286234855652,-0.0009803978027775884,-0.009064615704119205,-0.0003223743988201022,-0.008504385128617287,-0.0002693941933102906,-0.00026534381322562695,-0.0006352171767503023,259.16,2.306168,0.07698085,0.43297118,0.013429658,0.32389754,0.024219044,0.018088445,0.022266708,-0.00088292704,-0.008242929,-0.00028471768,-0.007918773,-0.00031322276,-0.00031370876,-0.00045298884,-1.5607653856277466,1.4449719190597534,2.2338273525238037
259,2003-03-27,321.3999938964844,2.306476593017578,0.10233867168426514,0.4105815589427948,0.010403338819742203,0.2787732481956482,0.01849346049129963,0.013553408905863762,0.02976461686193943,-0.001718532177619636,-0.00922433752566576,-0.00018008079496212304,-0.007146331015974283,-0.00026870821602642536,-0.00021976519201416522,-0.0007282212027348578,280.12,2.307653,0.07915271,0.42755085,0.013328711,0.31584632,0.022568123,0.016955312,0.023413632,-0.0010160942,-0.008342299,-0.00027288092,-0.0078384625,-0.00028378644,-0.0002975877,-0.000497069,-1.3735846281051636,1.3643114566802979,2.0165858268737793
260,2003-04-03,291.6000061035156,2.307098150253296,0.10576237738132477,0.38520291447639465,0.015072104521095753,0.31236323714256287,0.029672225937247276,0.015599395148456097,0.01966405101120472,-0.0016051153652369976,-0.007962441071867943,-0.00036404619459062815,-0.007275608368217945,-0.0004476984031498432,-0.0003147082170471549,-0.00038294840487651527,287.6,2.3058207,0.085820064,0.41950455,0.013601959,0.30944312,0.02276416,0.016946677,0.023400763,-0.0011613786,-0.008390452,-0.0002771208,-0.007786924,-0.00029465067,-0.0003101127,-0.000510153,-1.1825331449508667,1.378210186958313,1.9117484092712402
261,2003-04-10,217.8000030517578,2.3023228645324707,0.09851888567209244,0.4042496085166931,0.02145000547170639,0.3303283452987671,0.02074567787349224,0.012906234711408615,0.019474603235721588,-0.001485512824729085,-0.0065423245541751385,-0.000355017400579527,-0.006313478108495474,-0.00028198660584166646,-0.0002094249939545989,-0.0003466691996436566,282.52002,2.30761,0.08955588,0.41064036,0.014890975,0.3118138,0.021764955,0.015482343,0.023154235,-0.001312308,-0.008053242,-0.00028410007,-0.007554885,-0.00029106808,-0.00029272004,-0.00051074073,-0.8988872170448303,1.1616379022598267,1.6250923871994019
262,2003-04-17,191.39999389648438,2.3000667095184326,0.10395541042089462,0.42767444252967834,0.019983725622296333,0.3156782388687134,0.021356506273150444,0.01762297749519348,0.03602849692106247,-0.0011675611604005098,-0.006582739297300577,-0.00033110001822933555,-0.005925321020185947,-0.00029036059277132154,-0.0003410052158869803,-0.0011429943842813373,268.76,2.306209,0.09536308,0.41261208,0.015364385,0.30764762,0.022371726,0.014608005,0.02559361,-0.0013914239,-0.007875292,-0.00031052376,-0.007033025,-0.0003116296,-0.0002700495,-0.00064721005,-0.4817166030406952,1.04957115650177,1.3657201528549194
263,2003-04-24,187.0,2.2865989208221436,0.12718996405601501,0.45710262656211853,0.016165895387530327,0.283254474401474,0.02112877368927002,0.028185077011585236,0.02958238683640957,-0.0008854129700921476,-0.006974591873586178,-0.00034303159918636084,-0.0048282393254339695,-0.00019718399562407285,-0.0004987248103134334,-0.0008524601580575109,241.84,2.3005126,0.107553065,0.41696224,0.016615015,0.3040795,0.02227933,0.017573418,0.02690283,-0.0013724269,-0.007457287,-0.0003146552,-0.0062977956,-0.00029718757,-0.0003167257,-0.0006906587,-0.5057092308998108,1.2706600427627563,1.6366221904754639
264,2003-05-01,211.60000610351562,2.2717528343200684,0.10665448009967804,0.4225391447544098,0.011689900420606136,0.3300114572048187,0.024010347202420235,0.024142710492014885,0.03311167284846306,-0.0007719137938693166,-0.0068430243991315365,-0.00018394739890936762,-0.005963439587503672,-0.00013311399379745126,-0.0004295803955756128,-0.0005885781720280647,219.88,2.293568,0.10841622,0.41935375,0.016872326,0.31432715,0.023382707,0.01969128,0.027572243,-0.0011831032,-0.006981024,-0.00031542854,-0.0060612173,-0.0002700687,-0.00035868873,-0.0006627301,-0.7923039793968201,1.3344775438308716,1.8954178094863892
265,2003-05-08,183.60000610351562,2.2771570682525635,0.13838690519332886,0.4593040943145752,0.015343332663178444,0.2716901898384094,0.03695474937558174,0.023220235481858253,0.029703492298722267,-0.0007516575860790908,-0.005319520365446806,-0.00016261919518001378,-0.0045492807403206825,-0.00022738220286555588,-0.00028499760082922876,-0.00046412699157372117,198.28,2.2875798,0.11494113,0.43417397,0.016926572,0.30619255,0.024839211,0.021215446,0.029580131,-0.0010124117,-0.0064524403,-0.00027514313,-0.0055159517,-0.00022600548,-0.0003527466,-0.00067896576,-1.0275640487670898,1.545884370803833,2.2210850715637207
266,2003-05-15,207.0,2.267029285430908,0.1065479964017868,0.4558180868625641,0.01231746282428503,0.303703635931015,0.02919788472354412,0.029957186430692673,0.027447951957583427,-0.0009653894230723381,-0.005942195188254118,-0.00020375120220705867,-0.005110148340463638,-0.0002920932020060718,-0.0005997326225042343,-0.00033884000731632113,196.12,2.280521,0.11654695,0.4444877,0.015100064,0.3008676,0.026529653,0.024625637,0.0311748,-0.000908387,-0.006332414,-0.00024488987,-0.005275286,-0.0002280268,-0.00043080814,-0.0006773999,-1.3248300552368164,1.9318562746047974,2.678914785385132
267,2003-05-22,200.39999389648438,2.2645680904388428,0.13166280090808868,0.44712913036346436,0.011113915592432022,0.2813704013824463,0.0363595187664032,0.02601599134504795,0.026228228583931923,-0.000843285582959652,-0.006568500306457281,-0.00016063799557741731,-0.004696959163993597,-0.0003082196053583175,-0.00036403778358362615,-0.0005000483943149447,197.92,2.2734213,0.12208843,0.44837862,0.013326101,0.29400602,0.029530255,0.02630424,0.029214747,-0.00084353186,-0.0063295662,-0.00021079747,-0.0050296136,-0.0002315986,-0.00043541464,-0.00054881076,-1.7592370510101318,2.27223801612854,3.1405458450317383
268,2003-05-29,155.1999969482422,2.2413268089294434,0.15213952958583832,0.444639652967453,0.008011860772967339,0.27517423033714294,0.03196193650364876,0.02819097228348255,0.023720771074295044,-0.0008129543857648969,-0.00587795116007328,-0.00024026459141168743,-0.0054321023635566235,-0.00031764458981342614,-0.0005197952268645167,-0.0003900960145983845,191.56,2.2643669,0.12707834,0.44588602,0.011695295,0.29239,0.031696886,0.026305418,0.028042423,-0.00082904013,-0.0061102384,-0.00019024407,-0.005150386,-0.0002556907,-0.00043962873,-0.0004563379,-1.8842670917510986,2.3641529083251953,3.2822115421295166
269,2003-06-05,186.39999389648438,2.2399654388427734,0.13291271030902863,0.4642655551433563,0.006491406355053186,0.2823750078678131,0.039891477674245834,0.016945993527770042,0.026311054825782776,-0.000990245840512216,-0.004979735240340233,-0.00013891419803258032,-0.004866498056799173,-0.0003344456199556589,-0.0002491977938916534,-0.0002397839998593554,186.52,2.2580094,0.13232999,0.4542313,0.010655596,0.2828627,0.034873113,0.024866076,0.0266823,-0.0008727066,-0.0057375804,-0.00018123744,-0.0049309977,-0.00029595706,-0.0004035522,-0.00038657908,-1.8183907270431519,2.4549570083618164,3.3085412979125977
270,2003-06-12,197.0,2.216498613357544,0.1548072248697281,0.45946750044822693,0.017173750326037407,0.2575480043888092,0.03290579095482826,0.027412470430135727,0.022187285125255585,-0.0010241334093734622,-0.005309677682816982,-0.0001536314084660262,-0.005011875182390213,-0.0003407135955058038,-0.0007865108200348914,-0.00029688660288229585,189.2,2.2458777,0.13561405,0.454264,0.011021679,0.28003424,0.03406332,0.025704524,0.025179058,-0.0009272017,-0.005735612,-0.00017943988,-0.0050235167,-0.00031862332,-0.0005038548,-0.000353131,-1.909705400466919,2.585362672805786,3.486201286315918
271,2003-06-19,189.1999969482422,2.242382526397705,0.13102026283740997,0.42069780826568604,0.006150868255645037,0.3240186274051666,0.04054465889930725,0.024616342037916183,0.024425655603408813,-0.00087694579269737,-0.00569918705150485,-0.0001460485946154222,-0.006539187394082546,-0.0006992759881541133,-0.0006381007842719555,-0.00044518979848362505,185.64,2.2409482,0.1405085,0.44723994,0.00978836,0.28409725,0.036332678,0.024636354,0.024574598,-0.000909513,-0.0056870105,-0.00016789936,-0.0053093242,-0.0004000599,-0.00051152846,-0.00037440096,-1.768872618675232,2.485466718673706,3.3508901596069336
272,2003-06-26,194.0,2.256582498550415,0.13650773465633392,0.43518003821372986,0.009600624442100525,0.3147348463535309,0.04030654579401016,0.02265581674873829,0.019101299345493317,-0.000970457389485091,-0.005614916328340769,-9.878200216917321e-05,-0.006274168845266104,-0.0005541081773117185,-0.0004491980071179569,-0.00029316620202735066,184.36,2.2393513,0.1414775,0.44485012,0.009485702,0.29077014,0.037122082,0.02396432,0.023149213,-0.00093494734,-0.0054962933,-0.00015552816,-0.0056247665,-0.0004492376,-0.00052856054,-0.00033302454,-1.6939561367034912,2.4114599227905273,3.2674014568328857
273,2003-07-03,186.0,2.2037878036499023,0.17356428503990173,0.4497201442718506,0.012744158506393433,0.2654924988746643,0.02449868805706501,0.02048533223569393,0.030041545629501343,-0.0010875760344788432,-0.006338717415928841,-0.00020418860367499292,-0.004619701765477657,-0.00030782099929638207,-0.00033728560083545744,-0.0003165756061207503,190.52,2.2318435,0.14576244,0.4458662,0.010432161,0.2888338,0.035629433,0.022423191,0.024413368,-0.0009898717,-0.0055884467,-0.00014831296,-0.005462286,-0.00044727288,-0.0004920586,-0.00031832044,-1.67252779006958,2.23742413520813,3.1154346466064453
274,2003-07-10,193.60000610351562,2.196990728378296,0.16322638094425201,0.4272116422653198,0.010811690241098404,0.2838655114173889,0.021946392953395844,0.02954026497900486,0.030122950673103333,-0.0010066977702081203,-0.005337560083717108,-0.00029328439268283546,-0.005714575760066509,-0.0003522193874232471,-0.0005883953999727964,-0.0006054615951143205,191.96,2.2232485,0.15182517,0.43845543,0.011296218,0.2891319,0.032040417,0.024942046,0.025175747,-0.000993162,-0.005660012,-0.000179187,-0.005631902,-0.00045082762,-0.0005598981,-0.00039145595,-1.5551433563232422,2.3492040634155273,3.1521859169006348
275,2003-07-17,198.39999389648438,2.218024253845215,0.1445315033197403,0.4158436357975006,0.010444861836731434,0.2784327566623688,0.0336933434009552,0.022738082334399223,0.0513334684073925,-0.0008005209965631366,-0.006263784132897854,-0.00022005160280968994,-0.005869285203516483,-0.00044358198647387326,-0.00038506858982145786,-0.0009477908024564385,192.24,2.2235537,0.14977004,0.42973065,0.00995044,0.29330885,0.032197926,0.024007168,0.031004984,-0.0009484396,-0.005850833,-0.00019247104,-0.005803384,-0.00047140132,-0.00047960968,-0.0005216368,-1.234289526939392,2.0474064350128174,2.7276225090026855
276,2003-07-24,200.60000610351562,2.1965768337249756,0.15877744555473328,0.4317629337310791,0.008652905002236366,0.27612394094467163,0.02708180621266365,0.019866524264216423,0.0303762536495924,-0.0008791189757175744,-0.006430193781852722,-0.00014686919166706502,-0.004499239381402731,-0.0003284040139988065,-0.00024900599964894354,-0.00039129899232648313,194.52,2.2143924,0.15532146,0.43194368,0.010450848,0.2837299,0.029505355,0.023057204,0.032195102,-0.0009488742,-0.0059970343,-0.00019263515,-0.0053953943,-0.00039722692,-0.00040179072,-0.00051085866,-1.344118356704712,2.011601209640503,2.734609842300415
277,2003-07-31,213.0,2.201138734817505,0.15000192821025848,0.42914456129074097,0.0054528540931642056,0.30131807923316956,0.03338882699608803,0.02347980998456478,0.02789473906159401,-0.0006457463605329394,-0.004586674738675356,-0.00011033620103262365,-0.004557215608656406,-0.000299640407320112,-0.00020658239373005927,-0.0003636613837443292,198.32,2.2033036,0.1580203,0.43073657,0.009621294,0.28104657,0.028121812,0.023222003,0.033953793,-0.00088393205,-0.005791386,-0.000194946,-0.0050520035,-0.00034633337,-0.0003532676,-0.00052495766,-1.3871856927871704,2.0098040103912354,2.716874837875366
278,2003-08-07,196.1999969482422,2.192824363708496,0.15728092193603516,0.4530664384365082,0.009912458248436451,0.24899673461914062,0.052576564252376556,0.02361399121582508,0.019311439245939255,-0.0006381573621183634,-0.005211370997130871,-0.00021674379240721464,-0.003840964287519455,-0.00048724201042205095,-0.0003084049967583269,-0.000191083803656511,200.36,2.201111,0.15476364,0.43140584,0.009054954,0.2777474,0.033737388,0.023847735,0.03180777,-0.0007940483,-0.0055659167,-0.00019745703,-0.004896256,-0.00038221755,-0.00034749147,-0.00049985934,-1.4662761688232422,2.19228458404541,2.8547258377075195
279,2003-08-14,210.8000030517578,2.211087942123413,0.14281989634037018,0.42565882205963135,0.011314385570585728,0.30497676134109497,0.033994220197200775,0.01650877296924591,0.025427253916859627,-0.0014220454031601548,-0.00719620194286108,-0.0001329947990598157,-0.006415178999304771,-0.0004965856205672026,-0.00028476520674303174,-0.0005009627784602344,203.8,2.2039304,0.15068235,0.43109527,0.009155493,0.28196967,0.036146954,0.021241436,0.03086863,-0.0008771178,-0.005937645,-0.00016539912,-0.005036377,-0.00041109082,-0.00028676543,-0.00047895956,-1.4213038682937622,1.9691588878631592,2.6578776836395264
280,2003-08-21,206.60000610351562,2.217050790786743,0.1369093805551529,0.413868248462677,0.01118467003107071,0.27618899941444397,0.0468476302921772,0.02213691920042038,0.02517806924879551,-0.0009833184303715825,-0.0064606270752847195,-0.00013026819215156138,-0.004546616226434708,-0.0007031718268990517,-0.00026561261620372534,-0.0002915330114774406,205.44,2.2037358,0.14915791,0.4307002,0.009303454,0.2815209,0.03877781,0.021121204,0.02563755,-0.00091367733,-0.0059770136,-0.00014744244,-0.004771843,-0.00046300876,-0.00026287424,-0.000347708,-1.6319140195846558,2.127736806869507,2.880099058151245
281,2003-08-28,170.60000610351562,2.1912288665771484,0.14450863003730774,0.4394886791706085,0.011513509787619114,0.2755170464515686,0.03943324461579323,0.021675996482372284,0.018596453592181206,-0.0008713484276086092,-0.0049228123389184475,-0.00023668540234211832,-0.004593626130372286,-0.00033903701114468277,-0.00030319421784952283,-0.0003149161930195987,199.44,2.202666,0.14630415,0.43224534,0.009875575,0.28139952,0.041248098,0.021483097,0.023281591,-0.0009121232,-0.0056755375,-0.00016540568,-0.00479072,-0.00046513538,-0.0002737119,-0.00033243143,-1.5559386014938354,2.2294538021087646,2.9173882007598877
282,2003-09-04,190.39999389648438,2.214022159576416,0.1516566425561905,0.4255794882774353,0.009082967415452003,0.289838582277298,0.03192929923534393,0.02046854794025421,0.03058694116771221,-0.0008993365918286145,-0.004914606921374798,-9.208440314978361e-05,-0.005041068885475397,-0.0002969446068163961,-0.00024273119925055653,-0.0002836170024238527,194.92,2.2052429,0.1466351,0.43153232,0.010601598,0.27910364,0.04095619,0.020880846,0.023820031,-0.00096284127,-0.005741124,-0.00016175532,-0.004887491,-0.0004645962,-0.00028094166,-0.00031642255,-1.538794994354248,2.159674882888794,2.881314516067505
283,2003-09-11,209.8000030517578,2.2381131649017334,0.14964376389980316,0.43317246437072754,0.0036345343105494976,0.2890353202819824,0.03139617666602135,0.019166644662618637,0.029370073229074478,-0.000937493983656168,-0.005035966634750366,-4.474600063986145e-05,-0.004998700227588415,-0.00026951200561597943,-0.0002886453876271844,-0.00036326260305941105,197.64,2.2143006,0.14510766,0.42755353,0.009346014,0.28711134,0.036720116,0.019991376,0.025831759,-0.0010227086,-0.005706043,-0.00012735576,-0.0051190383,-0.0004210502,-0.0002769897,-0.00035085832,-1.4347074031829834,1.955146074295044,2.685201406478882
284,2003-09-18,203.0,2.2581472396850586,0.13358816504478455,0.4222416877746582,0.009015243500471115,0.30519363284111023,0.04023335501551628,0.025536954402923584,0.02866031974554062,-0.0011567621259018779,-0.005836132913827896,-0.00013112660963088274,-0.005255375988781452,-0.00040449839434586465,-0.00041472638258710504,-0.00039058338734321296,196.08,2.2237124,0.14326131,0.4268701,0.008886185,0.2871547,0.037967943,0.021797013,0.02647837,-0.0009696519,-0.0054340293,-0.00012698212,-0.0048870775,-0.00040263278,-0.00030298196,-0.00032878245,-1.563787817955017,2.0958213806152344,2.852574348449707
285,2003-09-25,225.0,2.26725172996521,0.12565822899341583,0.4625037908554077,0.008906160481274128,0.2835118770599365,0.03773865848779678,0.02674306370317936,0.02743600495159626,-0.0009309577872045338,-0.005758771672844887,-0.00012147080269642174,-0.004260322544723749,-0.0003896683920174837,-0.0003709043958224356,-0.00032299559097737074,199.76,2.2337527,0.14101109,0.43659723,0.008430483,0.28861928,0.036146145,0.022718241,0.026929958,-0.0009591798,-0.005293658,-0.00012522265,-0.004829819,-0.00033993207,-0.0003240403,-0.00033507496,-1.630147933959961,2.198913812637329,2.955188274383545
286,2003-10-02,207.0,2.27185320854187,0.14392557740211487,0.4514639377593994,0.00952458567917347,0.2788466215133667,0.0318991094827652,0.025756316259503365,0.02832753397524357,-0.0007682773866690695,-0.005170164629817009,-7.145779818529263e-05,-0.00436431122943759,-0.000226597796427086,-0.0003403914161026478,-0.0003121281915809959,207.04,2.2498775,0.14089447,0.43899226,0.008032698,0.2892852,0.03463932,0.023534305,0.028876174,-0.0009385656,-0.0053431285,-9.217712e-05,-0.004783956,-0.00031744424,-0.00033147977,-0.00033451736,-1.7658191919326782,2.21798038482666,3.0280237197875977
287,2003-10-09,196.39999389648438,2.2546980381011963,0.15092533826828003,0.470358669757843,0.008743677288293839,0.25588077306747437,0.03968396782875061,0.021352197974920273,0.02681184932589531,-0.0008690314134582877,-0.005150391720235348,-0.00011791779979830608,-0.003043578704819083,-0.0002645241911523044,-0.0003177764010615647,-0.00042370479786768556,208.24,2.2580128,0.14074822,0.4479481,0.00796484,0.28249365,0.036190253,0.023711035,0.028121157,-0.00093250454,-0.0053902855,-9.73438e-05,-0.0043844576,-0.00031096017,-0.00034648878,-0.00036253492,-1.8253676891326904,2.368330478668213,3.1726162433624268
